#CODE;RUSSIAN;x
EVTTOOLTIPgift_artifact;Выбрать артефакт в подарок персонажу [Root.GetTitledFirstName];x
EVTDESC_gift_artifact_1;Какой артефакт вы хотите подарить персонажу [artifact_recipient.GetTitledFirstName]?;x
EVTOPTA_gift_artifact_1;Может быть, что-то другое;x
EVTOPTB_gift_artifact_1;Этот будет полезен для н[artifact_recipient.GetHerHis];x
EVTOPTC_gift_artifact_1;Думаю, этот будет лучше для н[artifact_recipient.GetHerHis];x
EVTOPTD_gift_artifact_1;Они достойны этого артефакта;x
EVTDESC_gift_artifact_3;[Root.GetTitledFirstName],\nЯ решил[From.GetEndA] подарить вам один из моих артефактов в надежде, что вы найдете для него больше пользы, чем я, он должен быть доставлен вместе с этим письмом, и я надеюсь, что вам понравится этот подарок.\n\nВаш[From.GetEndA] [From.GetRootRelation] [From.GetTitledFirstName];x
EVTOPTA_gift_artifact_3;Благодарю вас!;x
EVTDESCinteraction.899;Война, которую навязали персонажу [interaction_liege.PrimaryTitle.GetName] закончилась, но мои собственные владения все еще находятся под атакой сил противника, известного как [interaction_8_aggressor.GetTitledFirstNameWithDynastyAndTitleNoRegnal]. Возможно, я долж[GetNaEn] попросить, чтобы [interaction_liege.GetTitledFirstNameNoRegnal] вмеша[interaction_liege.GetLasLsya] от моего имени?;x
EVTOPTAinteraction.899;Да, это разумно;x
EVTOPTBinteraction.899;Нет, я справлюсь;x
demand_religious_conversion;Требование религиозного обращения;x
demand_religious_conversion_desc;Требовать, чтобы [From.GetTitledFirstName] принял[From.GetEndA] [Root.Religion.GetName];x
TOOLTIPdemand_religious_conversionA;Уже НЕ требуется обращения;x
EVTDESCdiplomatic.230;[Root.GetTitledFirstNameNoRegnal], настоящим я требую, чтобы вы отказались от своих языческих и диких обычаев и обратились к истинной вере, [FromFrom.Religion.GetName].\n\nПодgись,\n[FromFrom.GetTitledFirstNameNoRegnal] из Дома [FromFrom.GetOnlyDynastyName];x
EVTOPTAdiplomatic.230;[FromFrom.PrimaryTitle.GetFOA], я принимаю это требование;x
EVTOPTCdiplomatic.230;Я никогда не откажусь от своей веры!;x
EVTDESCdiplomatic.231;[Root.PrimaryTitle.GetFOA], я подчинюсь вашей воле и перейду в [Root.Religion.GetName]. Впредь считайте меня истинным верующим и верным знаменосцем.\n\nПисано пред взором Владыки,\n[From.GetTitledFirstNameWithDynastyNoRegnal];x
EVTDESCdiplomatic.232;[Root.PrimaryTitle.GetFOA], я отказываюсь от этого возмутительного требования. Я не буду отказываться от своей исконной веры в пользу каких-то ложных богов.\n\nПодпись,\n[From.GetTitledFirstNameWithDynastyNoRegnal];x
EVTOPTAdiplomatic.232;[From.GetSheHeCap] пожалеет об этом!;x
EVTOPTFinteraction.14;Что может сделать мой регентский совет?;x
opinion_visited_chamber;Посещение камеры;x
