#CODE;RUSSIAN;x
bank_1_rank_4_male;Верховный советник;x
bank_1_rank_4_female;Верховный советник;x
bank_1_leader_desc;Верховный советник;x
bank_1;[c_bank_1.GetName];x
bank_1_desc;[c_bank_1.GetName] является важным банком, основанным в городе [c_bank_1.GetAdjective];x
c_bank_2;Белый банк;x
String_the_bank_2;[c_bank_2.GetName];x
String_bank_2;[c_bank_2.GetName];x
Bank_2;[c_bank_2.GetName];x
bank_2_rank_1_male;Представитель;x
bank_2_rank_1_female;Представительница;x
bank_2_rank_2_male;Хранитель ключа;x
bank_2_rank_2_female;Хранительница ключа;x
bank_2_rank_3_male;Владелец акций;x
bank_2_rank_3_female;Владелица акций;x
bank_2_rank_4_male;Верховный советник;x
bank_2_rank_4_female;Верховный советник;x
bank_2_leader_desc;Верховный советник;x
bank_2;[c_bank_2.GetName];x
bank_2_desc;[c_bank_2.GetName] является важным банком, основанным в городе [c_bank_2.GetAdjective];x
c_bank_3;Первый банк;x
String_the_bank_3;[c_bank_3.GetName];x
String_bank_3;[c_bank_3.GetName];x
Bank_3;[c_bank_3.GetName];x
bank_3_rank_1_male;Представитель;x
bank_3_rank_1_female;Представительница;x
bank_3_rank_2_male;Хранитель ключа;x
bank_3_rank_2_female;Хранительница ключа;x
bank_3_rank_3_male;Владелец акций;x
bank_3_rank_3_female;Владелица акций;x
bank_3_rank_4_male;Верховный советник;x
bank_3_rank_4_female;Верховный советник;x
bank_3_leader_desc;Верховный советник;x
bank_3;[c_bank_3.GetName];x
bank_3_desc;[c_bank_3.GetName] является важным банком, основанным в городе [c_bank_3.GetAdjective];x
c_bank_4;Золотой банк;x
String_the_bank_4;[c_bank_4.GetName];x
String_bank_4;[c_bank_4.GetName];x
Bank_4;[c_bank_4.GetName];x
bank_4_rank_1_male;Представитель;x
bank_4_rank_1_female;Представительница;x
bank_4_rank_2_male;Хранитель ключа;x
bank_4_rank_2_female;Хранительница ключа;x
bank_4_rank_3_male;Владелец акций;x
bank_4_rank_3_female;Владелица акций;x
bank_4_rank_4_male;Верховный советник;x
bank_4_rank_4_female;Верховный советник;x
bank_4_leader_desc;Верховный советник;x
bank_4;[c_bank_4.GetName];x
bank_4_desc;[c_bank_4.GetName] является важным банком, основанным в городе [c_bank_4.GetAdjective];x
c_bank_5;Серебряный банк;x
String_the_bank_5;[c_bank_5.GetName];x
String_bank_5;[c_bank_5.GetName];x
Bank_5;[c_bank_5.GetName];x
bank_5_rank_1_male;Представитель;x
bank_5_rank_1_female;Представительница;x
bank_5_rank_2_male;Хранитель ключа;x
bank_5_rank_2_female;Хранительница ключа;x
bank_5_rank_3_male;Владелец акций;x
bank_5_rank_3_female;Владелица акций;x
bank_5_rank_4_male;Верховный советник;x
bank_5_rank_4_female;Верховный советник;x
bank_5_leader_desc;Верховный советник;x
bank_5;[c_bank_5.GetName];x
bank_5_desc;[c_bank_5.GetName] является важным банком, основанным в городе [c_bank_5.GetAdjective];x
repay_loan;Погасить заём;x
repay_loan_desc;Погасить заём за счет банка [Root.GetLoanBank];x
establish_bank;Основать новый банк;x
establish_bank_desc;Используйте свои накопленные богатства и финансовые ресурсы, чтобы основать новый банк в столице [Root.Capital.GetName];x
EVTTOOLTIPestablish_bankA;[Root.Capital.Kingdom.GetFullName] НЕ имеет банка;x
EVTTOOLTIPestablish_bankB;Есть ниша в мире, которую может занять банк;x
EVTTOOLTIPestablish_bankC;Банк в городе [Root.Capital.GetName] создан;x
reduce_loan_interest;Уменьшить проценты по кредитам;x
reduce_loan_interest_desc;Используйте свой статус в обществе [Root.Society.GetName], чтобы договориться о сниженной процентной ставке по вашему кредиту с банком;x
reduce_loan_interest_power_desc;Используйте свой статус в банке, чтобы договориться о сниженной процентной ставке по вашим кредитам;x
TOOLTIP_HASLOANFROMSOCIETY;Имеет заём, который выдал [Root.Society.GetName];x
TOOLTIP_NOTDEFAULTEDLOAN;НЕ было дефолта по кредиту в прошлом;x
TOOLTIPbankruptcy.1_INTEREST_45;Процентная ставка установлена на уровне §Y45%§!;x
TOOLTIPbankruptcy.1_INTEREST_40;Процентная ставка установлена на уровне §Y40%§!;x
TOOLTIPbankruptcy.1_INTEREST_35;Процентная ставка установлена на уровне §Y35%§!;x
TOOLTIPbankruptcy.1_INTEREST_30;Процентная ставка установлена на уровне §Y30%§!;x
TOOLTIPbankruptcy.1_INTEREST_25;Процентная ставка установлена на уровне §Y25%§!;x
TOOLTIPbankruptcy.1_INTEREST_20;Процентная ставка установлена на уровнеt §Y20%§!;x
TOOLTIPbankruptcy.1_INTEREST_15;Процентная ставка установлена на уровне §Y15%§!;x
TOOLTIPbankruptcy.1_INTEREST_10;Процентная ставка установлена на уровне §Y10%§!;x
TOOLTIPbankruptcy.1_INTEREST_A;Процентная ставка установлена на уровне §Y[Root.loan_interest_a.GetValue]%§!;x
TOOLTIPbankruptcy.1_INTEREST_B;Процентная ставка установлена на уровне §Y[Root.loan_interest_b.GetValue]%§!;x
TOOLTIPbankruptcy.1_INTEREST_C;Процентная ставка установлена на уровне §Y[Root.loan_interest_c.GetValue]%§!;x
hire_banker;Нанять банкира;x
hire_banker_desc;Наймите уважаемого банкира из банка [Root.Society.GetName];x
hire_banker_power_desc;Наймите уважаемого банкира;x
TOOLTIPbankruptcy.125;Нанят банкир с не менее чем 12 управления;x
hired_banker;Нанятый банкир;x
EVTDESCbankruptcy.1;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] разыскал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, и представил[Root.job_treasurer.GetEndA] вам доступные варианты.;x
EVTDESCbankruptcy.1B;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] разыскал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, и представил[Root.job_treasurer.GetEndA] вам доступные варианты. [Root.job_treasurer.GetTitledFirstNameNoRegnal] советует высокие процентные ставки из-за вашей прошлой неспособности погасить кредиты.;x
EVTDESCbankruptcy.1C;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] разыскал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, и представил[Root.job_treasurer.GetEndA] вам доступные варианты. [Root.job_treasurer.GetTitledFirstNameNoRegnal] советует процентные немного высокие ставки поскольку вы известны как ненадёжный должник.;x
EVTDESCbankruptcy.1D;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] разыскал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, и представил[Root.job_treasurer.GetEndA] вам доступные варианты. [Root.job_treasurer.GetTitledFirstNameNoRegnal] советует процентные ставки немного ниже поскольку вы известны как надёжный должник.;x
EVTDESCbankruptcy.1E;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] разыскал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, и представил[Root.job_treasurer.GetEndA] вам доступные варианты. [Root.job_treasurer.GetTitledFirstNameNoRegnal] советует высокие процентные ставки из-за ведущейся войны.;x
EVTDESCbankruptcy.1F;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] разыскал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, и представил[Root.job_treasurer.GetEndA] вам доступные варианты. [Root.job_treasurer.GetTitledFirstNameNoRegnal] советует процентные немного высокие ставки поскольку вы известны как ненадёжный должник и ведущий войну.;x
EVTDESCbankruptcy.1G;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] разыскал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, и представил[Root.job_treasurer.GetEndA] вам доступные варианты. [Root.job_treasurer.GetTitledFirstNameNoRegnal] говорит, что Вы известны как надёжный должник, но из-за войны процентые ставки будут немного выше.;x
EVTDESCbankruptcy.1H;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] искал[Root.job_treasurer.GetEndA] банки, готовые одолжить вам денег, но потерпел[Root.job_treasurer.GetEndA] неудачу. [Root.job_treasurer.GetTitledFirstNameNoRegnal] говорит, что ваш дефицит слишком большой для банков, чтобы рассмотреть вопрос о предоставлении вам кредита.;x
EVTOPTAbankruptcy.1;[bank_option_1.GetName];x
TOOLTIPbankruptcy.1;Кредит на 5 лет взят из банка §Y[bank_option_1.GetName]§!;x
EVTOPTBbankruptcy.1;[bank_option_2.GetName];x
TOOLTIPbankruptcy.1B;Кредит на 5 лет взят из банка §Y[bank_option_2.GetName]§!;x
EVTOPTCbankruptcy.1;Небольшой банк;x
TOOLTIPbankruptcy.1C;Кредит на 5 лет взят из банка §Yнебольшого банка§!;x
EVTOPTDbankruptcy.1;Я передумал[GetEndA];x
EVTOPTEbankruptcy.1;Это проблематично;x
EVTDESCbankruptcy.188;Выслушав ваше предложение, [From.GetTitledFirstNameWithDynasty] согласи[From.GetLasLsya] взять кредит из банка [Root.Society.GetName], а также возьмёт на себя долг, который долж[debtor_target.GetNaEn] [debtor_target.GetTitledFirstNameWithDynasty], если [From.GetSheHe] получит [debtor_target.PrimaryTitle.GetName].;x
EVTDESCbankruptcy.188B;Сделка была заключена, вы согласились взять кредит у банка [Root.Society.GetName], а также взять долг персонажа [debtor_target.GetTitledFirstNameWithDynasty], если вы получите [debtor_target.PrimaryTitle.GetName].;x
EVTOPTAbankruptcy.188;Давайте посмотрим, как пойдет эта война;x
EVTDESCbankruptcy.189;[From.GetTitledFirstNameWithDynasty] отклонил[From.GetEndA] ваше предложение, отказавшись взять долг который долж[debtor_target.GetNaEn] [debtor_target.GetTitledFirstNameWithDynasty] банку [Root.Society.GetName].;x
EVTOPTAbankruptcy.189;Это неприятно;x
EVTDESCbankruptcy.115;Новости с войны в государстве [From.PrimaryTitle.GetName]. [From.GetFirstNameWithDynasty] получил[From.GetEndA] контроль над землёй [FromFrom.GetFullName], когда [FromFromFrom.GetFirstNameWithDynasty] проиграл[FromFromFrom.GetEndA], и впоследствии выполнил[From.GetEndA] соглашение, заключенное с банком [Root.Society.GetName].;x
EVTOPTAbankruptcy.115;[Root.Society.GetName] всегда получает своё;x
EVTDESCbankruptcy.116;Новости с войны в государстве [From.PrimaryTitle.GetName]. [From.GetFirstNameWithDynasty] получил[From.GetEndA] контроль над землёй [FromFrom.GetFullName], когда [FromFromFrom.GetFirstNameWithDynasty] проиграл[FromFromFrom.GetEndA], но впоследствии отказа[From.GetLasLsya] соблюдать соглашение, заключенное с банком [Root.Society.GetName].;x
EVTOPTAbankruptcy.116;Это возмутительно!;x
EVTDESCbankruptcy.118;Последняя попытка банка [Root.Society.GetName] вернуть неоплаченные долги у правителя [From.GetTitledFirstNameWithDynasty] потерпела неудачу. [From.GetTitledFirstNameNoRegnal] победил[From.GetEndA] в войне с персонажем [FromFrom.GetTitledFirstNameWithDynasty], [FromFrom.GetManWoman]ой на которого сделал ставку банк;x
EVTOPTAbankruptcy.118;Это, безусловно, серьезная потеря для банка;x
EVTDESCbankruptcy.21;Писари и монетные мастера банка [Root.Society.GetName] собрали банковские счета за последние несколько лет и готовы представить свои выводы различным хранителям ключей и акционерам..;x
EVTDESCbankruptcy.21B;[Root.Society.GetName] имеет многообещающее начало: уже выдано несколько займов. Теперь писари и монетные мастера собрали первый набор счетов банка и готовы представить свои выводы различным хранителям ключей и акционерам..;x
EVTOPTAbankruptcy.21;Общие счета;x
TOOLTIPbankruptcy.21;Учетные записи банка [Root.Society.GetName] в году [GetYear]\nДоход от процентов по займу: §G[From.loan_profits.GetValue]§!¤\nПотерянные займы: §R[From.loan_losses.GetValue]§!¤\nОбщие текущие расходы: §R[From.running_costs.GetValue]§!¤\nРасходы на взыскание долгов: §R[From.expenses.GetValue]§!¤\nВнутренние вклады: §R[From.withdrawn_cash.GetValue]§!¤\n Утерянные/украденные средства: §R[From.lost_coin.GetValue]§!¤\nНаграбленные средства: §R[From.looted_cash.GetValue]§!¤\n-----------------------\nПрибыль/Потери: §Y[From.displayed_profit.GetValue]§!¤\nТекущие резервы: §Y[From.cash_reserve.GetValue]§!¤\nПредоставленные непогашенные займы: §Y[From.outstanding_loans.GetValue]§!¤\n\n;x
EVTOPTBbankruptcy.21;Список должников;x
TOOLTIPbankruptcy.21B;[This.GetTitledFirstNameWithDynastyAndTitle]: §Y[This.loan_amount.GetValue]§!¤;x
EVTOPTCbankruptcy.21;Список неплательщиков;x
TOOLTIPbankruptcy.21C;Следующие должники не смогли выплатить проценты по займам:;x
EVTOPTDbankruptcy.21;Список потерянных займов;x
TOOLTIPbankruptcy.21D;Следующие должники отказались от погашения своих займов:;x
TOOLTIPbankruptcy.21A;§YЧасть прибыли должна быть выдана всем акционерам§!\nДоля, которую имеет [Root.GetTitledFirstNameWithDynasty] - §G[Root.profit_vs_loss.GetValue]§!¤;x
TOOLTIPbankruptcy.21writeoff;§YОдна треть потерянных займов и украденных/награбленных средств будет списана и не будет перенесена на следующие счета§!\nПрочие расходы списываются полностью;x
TOOLTIPbankruptcy.21info;§YПрибыль будет распределена между акционерами после того, как банк получит прибыль и накопит достаточно золота.§!;x
EVTDESCbankruptcy.23;После недавнего выпуска учетных записей банка [Root.Society.GetName] стало очевидно, что не хватает средств. Заинтересованные стороны банка просят инвестировать свое собственное золото в банк, чтобы обеспечить его достаточным объемом для займов.;x
EVTOPTAbankruptcy.23;Да, банк должен быть на плаву;x
EVTOPTCbankruptcy.23;Я дам все, что могу;x
EVTOPTBbankruptcy.23;Нет, я не буду использовать свою личную сокровищницу;x
EVTDESCbankruptcy.2397;Мрачные новости, [Root.PrimaryTitle.GetFOA], [Root.Society.GetName] не имеют ни средств, ни баланса для продолжения работы. Банк должен быть расформирован с немедленным вступлением этого в силу, а оставшаяся монета распределена между различными заинтересованными сторонами.;x
EVTOPTAbankruptcy.2397;Ужасная потеря для области [Root.Society.location.GetName];x
TOOLTIPbankruptcy.2397A;[Root.Society.GetName] расформирован;x
EVTDESCbankruptcy.2398;[Root.PrimaryTitle.GetFOA], у нас есть новости из земли [old_bank_location.GetName], где [disbanded_society.GetName] был расформирован.  По-видимому, стало ясно, что банк не сможет функционировать без средств и баланса.;x
EVTOPTAbankruptcy.2398;Это тяжкая потеря власти для них;x
EVTDESCbankruptcy.26;[Root.PrimaryTitle.GetFOA], [From.Society.GetName] будут рады приветствовать Вас в качестве участника. Мы верим, что вы будете служить банку с усердием и лояльностью.\n\nВаши,\n[From.GetSocietyRank] [From.GetFirstNameWithDynasty];x
EVTOPTAbankruptcy.26;Как я могу начать делать монеты?;x
EVTDESCbankruptcy.27;Вы покинули [From.GetName] и отозвали свои акции.;x
EVTDESCbankruptcy.28;[From.GetTitledFirstNameWithDynasty] покинул[From.GetEndA] [Root.Society.GetName], а вместе с этим [From.GetSheHe] забрал[From.GetEndA] свои акции.;x
EVTDESCbankruptcy.31;Мисари и монетные мастера банка [Root.Society.GetName] определили, что вам необходимо инвестировать [Root.cash_reserve.GetValue]¤ в банк, чтобы увеличить свою долю. В настоящее время у вас недостаток.;x
EVTOPTAbankruptcy.31;Я подожду, пока мне хватит;x
EVTOPTBbankruptcy.31;Купить акции с займами в банке;x
TOOLTIPbankruptcy.31LOAN;Займ в §Y[Root.loan_amount.GetValue]§!¤ взят из банка [Root.Society.GetName] по процентной ставке §Y30%§!;x
EVTDESCbankruptcy.32;Писари и монетные мастера банка [Root.Society.GetName] определили, что вам необходимо инвестировать [Root.cash_reserve.GetValue]¤ в банк, чтобы увеличить свою долю.;x
EVTOPTAbankruptcy.32;Это кажется разумным вложением;x
EVTOPTBbankruptcy.32;Это слишком много;x
EVTDESCbankruptcy.33;[Root.Society.GetName] приобрёл нового влиятельного акционера, это [From.GetTitledFirstNameWithDynasty], котор[From.GetAyaYy] инвестировал необходимые средства, чтобы увеличить свою долю.;x
EVTDESCbankruptcy.37;М[From.GetOyaOy] [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] владел[From.GetEndA] акциями в банке [Root.Society.GetName] и передал[From.GetEndA] мне свою долю в банке.;x
EVTOPTAbankruptcy.37;Хорошо;x
EVTDESCbankruptcy.38;После [From.GetHerHis] смерти [From.GetTitledFirstNameWithDynasty] обналичил[From.GetEndA] свой пакет акций в банке [Root.Society.GetName];x
EVTDESCbankruptcy.46;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynastyAndTitle] не смог[From.GetNoneE] выплатить проценты по займу в [From.loan_amount.GetValue]¤ банку [Root.Society.GetName]. Как [Root.GetSocietyRank], вы можете решить, как поступить.;x
EVTDESCbankruptcy.46B;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynastyAndTitle] не смог[From.GetNoneE] выплатить проценты по займу в [From.loan_amount.GetValue]¤ банку [Root.Society.GetName], а впоследствии посадили в тюрьму одного из наших посланников! Как [Root.GetSocietyRank], вы можете решить, как поступить.;x
EVTDESCbankruptcy.46C;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynastyAndTitle] отказа[From.GetLasLsya] выплачивать ссуду в [From.loan_amount.GetValue]¤ банку [Root.Society.GetName]. Как [Root.GetSocietyRank], вы можете решить, как поступить.;x
EVTDESCbankruptcy.46D;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynastyAndTitle] отказа[From.GetLasLsya] выплачивать заём в [From.loan_amount.GetValue]¤ банку [Root.Society.GetName], а впоследствии посадили в тюрьму одного из наших посланников! Как [Root.GetSocietyRank], вы можете решить, как поступить.;x
EVTDESCbankruptcy.46E;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstNameWithDynastyAndTitle] разграбил[From.GetEndA] хранилища банка [Root.Society.GetName], получив [From.loan_amount.GetValue]¤. Как [Root.GetSocietyRank], вы можете решить, как поступить.;x
EVTOPTAbankruptcy.46;[delegate_target.GetSocietyRank] [delegate_target.GetFirstNameWithDynasty] сможет справиться с этим;x
TOOLTIPbankruptcy.47;§Y[delegate_target.GetSocietyRank] [delegate_target.GetFirstNameWithDynasty]§! получит задание 'Взыскать долг с персонажа [FromFrom.GetTitledFirstNameWithDynasty]';x
EVTOPTBbankruptcy.46;[Root.Society.GetNameCap] получит своё;x
TOOLTIPbankruptcy.46B;§YВы§! получите задание общества 'Взыскать долг с персонажа [From.GetTitledFirstNameWithDynasty]';x
quest_bank_recover_debt;Взыскать долг с персонажа $TARGET$;x
quest_bank_recover_debt_fallback;Взыскать долг;x
quest_bank_recover_debt_desc;Банк поручил вам взыскать неоплаченную задолженность;x
quest_bank_recover_debt_tooltip;Вам будет предложено несколько вариантов взыскания задолженности: в их числе дипломатия, убийства и финансирование врагов должника;x
EVTOPTCbankruptcy.46;Никаких действий не требуется;x
EVTOPTDbankruptcy.46;Не беспокойте меня этими небольшими неплатежами;x
EVTDESCbankruptcy.47;[Root.PrimaryTitle.GetFOA] и [Root.GetSocietyRank], [Root.GetTitledFirstNameNoRegnal],\n\nВерховный совет банка [Root.Society.GetNameCap] выяснил, что определенные долги не были выплачены банку. [FromFrom.GetTitledFirstNameWithDynastyAndTitle] является этим негодяем-должником, и мы поручаем вам взыскать [FromFrom.GetHerHis] долг в размере [FromFrom.loan_amount.GetValue]¤.\n\nПодпись, [From.GetSocietyRank] [From.GetFirstNameWithDynasty];x
EVTDESCbankruptcy.47B;[Root.PrimaryTitle.GetFOA] и [Root.GetSocietyRank], [Root.GetTitledFirstNameNoRegnal],\n\nВерховный совет банка [Root.Society.GetNameCap] узнал, что кое-кто отказывается от платежей. [FromFrom.GetTitledFirstNameWithDynastyAndTitle] - эт[FromFrom.GetEtaEtot] должни[FromFrom.GetTsaK], котор[FromFrom.GetAyaYy] отказывается платить, и мы поручаем вам взыскать [FromFrom.GetHerHis] долг в размере [FromFrom.loan_amount.GetValue]¤.\n\nПодпись, [From.GetSocietyRank] [From.GetFirstNameWithDynasty];x
EVTDESCbankruptcy.47C;[Root.PrimaryTitle.GetFOA] и [Root.GetSocietyRank], [Root.GetTitledFirstNameNoRegnal],\n\n[Root.Society.GetNameCap] был разраблен и разгромлен силами персонажа [FromFrom.GetTitledFirstNameWithDynastyAndTitle]. Верховный совет поручил вам вернуть добытое золото на сумму [FromFrom.loan_amount.GetValue]¤.\n\nПодпись, [From.GetSocietyRank] [From.GetFirstNameWithDynasty];x
TOOLTIPbankruptcy.47B;Вы получили задание общества 'Взыскать долг с персонажа [FromFrom.GetTitledFirstNameWithDynasty]';x
EVTDESCbankruptcy.49;[Root.PrimaryTitle.GetFOA], какое действие вы хотели бы предпринять от имени банка [Root.Society.GetName] против персонажа [debtor_target.GetTitledFirstNameWithDynasty]?;x
EVTOPTAbankruptcy.49;Написать письмо [debtor_target.GetHerHis] господину;x
TOOLTIPbankruptcy.51;Отправить протестное письмо персонажу [This.GetTitledFirstNameWithDynastyAndTitle];x
EVTOPTBbankruptcy.49;Написать письмо персонажу [debtor_target.TopLiege.GetTitledFirstNameWithDynasty];x
EVTOPTCbankruptcy.49;Возглавить делегацию в город [debtor_target.Capital.GetName];x
TOOLTIPbankruptcy.48A;Вы лично едете в город [debtor_target.Capital.GetName], чтобы опротестовать долг.\n Вы пропадете на пару месяцев и тем временем будете нуждаться в регенте.;x
EVTOPTDbankruptcy.49;Отправить убийцу;x
TOOLTIPbankruptcy.80;Убийство успешно;x
TOOLTIPbankruptcy.82;Убийство провалено;x
EVTOPTEbankruptcy.49;Отправить Безликого;x
EVTOPTEbankruptcy.49B;Отправить Жалостливого;x
TOOLTIPbankruptcy.84A;[debtor_target.GetTitledFirstNameWithDynasty] убит[debtor_target.GetEndA];x
EVTOPTFbankruptcy.49;Соперник-претендент прибыл в город [debtor_target.PrimaryTitle.GetName];x
EVTOPTFbankruptcy.49B;Финансировать мои собственные претензии на [debtor_target.PrimaryTitle.GetName]!;x
TOOLTIPbankruptcy.100;Вы предлагаете персонажу  [potential_debt_insurer.GetTitledFirstNameWithDynastyAndTitle] дешевый кредит и свободных наемников, которых оплатит [Root.Society.GetName] в обмен на титул [potential_debt_insurer.GetTitledFirstName], приняв долги персонажа [debtor_target.GetTitledFirstNameWithDynasty], если [potential_debt_insurer.GetSheHe] победит в войне против государства [debtor_target.PrimaryTitle.GetName];x
EVTOPTGbankruptcy.49;Ожидать;x
EVTOPTHbankruptcy.49;Эта попытка провалилась;x
EVTOPTIbankruptcy.49;отправить наёмников!;x
TOOLTIPbankruptcy.130;Наемники успешно совершают набег на город [debtor_target.Capital.Capital.GetName], чтобы вернуть долг;x
TOOLTIPbankruptcy.132;Наёмеикам не удаётся принудить к возврату долга;x
EVTOPTJbankruptcy.49;Предложить списать долг в обмен на артефакт;x
TOOLTIPbankruptcy.220;Вы отправляете письмо с предложением аннулировать долг, который долж[This.GetNaEn] [This.GetTitledFirstName] в обмен на передачу реликвии [artifact_debt.GetName] банку;x
EVTDESCbankruptcy.50;Ваше задание по взысканию долга больше не действительно;x
EVTDESCbankruptcy.51;[Root.PrimaryTitle.GetFOA], я пишу от имени банка [debtor_target.GetLoanBank] чтобы выразить гнев от действий человека, известного как ваш[debtor_target.GetEndA] [debtor_target.GetRootRelation] [debtor_target.GetTitledFirstNameWithDynasty]. Они отказались выплачивать долг, и я призываю вас принять соответствующие меры.\nПодпись,\n [From.GetTitledFirstNameWithDynasty];x
EVTDESCbankruptcy.51B;[Root.PrimaryTitle.GetFOA], я пишу от имени банка [debtor_target.GetLoanBank] чтобы выразить гнев от действий человека, известного как ваш[debtor_target.GetEndA] [debtor_target.GetRootRelation] [debtor_target.GetTitledFirstNameWithDynasty]. Они не выплатили причитающиеся проценты по кредиту, и я призываю вас принять соответствующие меры.\nПодпись,\n [From.GetTitledFirstNameWithDynasty];x
EVTOPTAbankruptcy.51;я отдам приказ, и [debtor_target.GetRootRelation] всенепременно полатит долг;x
opinion_ordered_loan_payment;Приказано оплатить долг;x
EVTOPTBbankruptcy.51;М[debtor_target.GetOyaOy] [debtor_target.GetRootRelation] не может этого сделать, я заплачу проценты от [debtor_target.GetHerHis] имени;x
opinion_paid_my_interest;Оплата процентов по займу;x
EVTOPTCbankruptcy.51;Я выскажу порицание;x
opinion_reprimanded_me;Порицание;x
EVTOPTDbankruptcy.51;Успокоить посланника мягкими словами;x
opinion_supported_me;Выражение поддержки;x
EVTOPTEbankruptcy.51;Я не понимаю, как это касается меня;x
TOOLTIPbankruptcy.51DEFAULT;§Y Банки и другие кредиторы будут смотреть на вас с недоверием, увеличивая процент, который вы оплатите по будущим займам§!;x
EVTDESCbankruptcy.52;[Root.GetTitledFirstNameNoRegnal], мне неприятно слышать, что вы отказались выплачивать долг банку [Root.GetLoanBank]. Посланники просят меня принять меры, и поэтому я приказываю вам выплатить долг.\nПодпись,\n [From.GetTitledFirstNameWithDynasty];x
EVTOPTAbankruptcy.52;Хорошо, я сделаю, как приказано, [From.PrimaryTitle.GetFOA];x
TOOLTIPbankruptcy.52;Полный заем в §Y[Root.loan_amount.GetVaue]§!¤ выплачивается по процентной ставке §Y35%§!;x
EVTOPTBbankruptcy.52;Нет, я отказываюсь;x
EVTDESCbankruptcy.53;[Root.PrimaryTitle.GetFOA], хотя меня это очень огорчает, я сделаю так как приказано, и закрою долг перед банком.\nПодпись,\n [From.GetTitledFirstNameWithDynasty];x
EVTOPTAbankruptcy.53;Хорошо, банк будет успокоен;x
EVTDESCbankruptcy.54;Информировать посланника;x
EVTOPTAbankruptcy.54;[Root.PrimaryTitle.GetFOA], я и мой совет серьезно относимся к долгу перед банком [Root.Society.GetName] и поэтому приказали, чтобы [From.GetTitledFirstNameWithDynasty] погасил[From.GetEndA] задолженность. [From.GetSheHeCap] согласи[From.GetLasLsya].\nПодпись,\n [FromFrom.GetTitledFirstNameWithDynasty];x
EVTDESCbankruptcy.55;[Root.PrimaryTitle.GetFOA], Я не заплачу ни одной золотой монеты этому банку, их требования о долгах - не что иное, как ложь и обман.\nПодпись,\n [From.GetTitledFirstNameWithDynasty];x
EVTOPTAbankruptcy.55;Но это мой приказ!;x
EVTDESCbankruptcy.56;[Root.PrimaryTitle.GetFOA], в то время как я и мой совет серьезно относимся к долгу перед банком [Root.Society.GetName], [From.GetTitledFirstNameWithDynasty] отказа[From.GetLasLsya] выполнить приказ и выплатить долг вашему банку.\nПодпись,\n [FromFrom.GetTitledFirstNameWithDynasty];x
EVTOPTAbankruptcy.56;Тогда нам придется пойти дальше;x
EVTDESCbankruptcy.57;[Root.GetTitledFirstNameNoRegnal], Я беспокоюсь, что вы не в состоянии следить за платежами по долгу перед банком [Root.GetLoanBank]. Чтобы сохранить хорошие отношения между банком [Root.GetLoanBank] и землёй [From.PrimaryTitle.GetName], я заплачу проценты от вашего имени.\nПодпись,\n [From.GetTitledFirstNameWithDynasty];x
EVTOPTAbankruptcy.57;Это немного унизительно;x
EVTDESCbankruptcy.58;[Root.PrimaryTitle.GetFOA], я и мой совет решили, что мы высоко ценим наши отношения с банком [Root.Society.GetName], и поэтому решили выплатить проценты, причитающиеся от имени должника [debtor_target.GetTitledFirstNameWithDynasty].\nПодпись,\n [From.GetTitledFirstNameWithDynasty];x
EVTOPTAbankruptcy.58;Это сам[From.GetAyaYy] щедр[From.GetAyaYy] [From.PrimaryTitle.GetFOA];x
EVTDESCbankruptcy.59;[Root.GetTitledFirstNameNoRegnal], я обеспокоен[From.GetEndA], узнав, что вы не справились с платежами по долгу перед банком [Root.GetLoanBank]. Я и мой совет хотели бы заявить о нашем недовольстве вашими действиями и настоятельно призываем вас лучше управлять своими доменами в будущем, чтобы репутация земли [From.PrimaryTitle.GetName] не пострадала в дальнейшем..\nПодпись,\n [From.GetTitledFirstNameWithDynasty];x
EVTOPTAbankruptcy.59;Было ли это унижение необходимым?;x
opinion_failed_bank_payment;Не удалось выплатить долг банку;x
