#CODE;RUSSIAN;x
GetCadetToken_Prefix_21;Кроу;x
GetCadetToken_Prefix_22;Аррен;x
GetCadetToken_Prefix_23;Пайн;x
GetCadetToken_Prefix_24;Мур;x
GetCadetToken_Prefix_25;Хэрс;x
GetCadetToken_Prefix_26;Сил;x
GetCadetToken_Prefix_27;Хай;x
GetCadetToken_Prefix_28;Ласт;x
GetCadetToken_Prefix_29;Кар;x
GetCadetToken_Prefix_30;Дип;x
GetCadetToken_Prefix_32;Дрифт;x
GetCadetToken_Prefix_33;Бир;x
GetCadetToken_Prefix_34;Си;x
GetCadetToken_Prefix_36;Блу;x
GetCadetToken_Prefix_37;Айрон;x
GetCadetToken_Prefix_38;Гроув;x
GetCadetToken_Prefix_39;Вулфс;x
GetCadetToken_Prefix_40;Стони;x
GetCadetToken_Prefix_41;Рилл;x
GetCadetToken_Prefix_44;Торр;x
GetCadetToken_Prefix_45;Голд;x
GetCadetToken_Prefix_46;Барр;x
GetCadetToken_Prefix_47;Винтер;x
GetCadetToken_Prefix_49;Кер;x
GetCadetToken_Prefix_51;Ист;x
GetCadetToken_Prefix_52;Вип;x
GetCadetToken_Prefix_53;Дред;x
GetCadetToken_Prefix_54;Доун;x
GetCadetToken_Prefix_55;Шип;x
GetCadetToken_Prefix_56;Овер;x
GetCadetToken_Prefix_58;Найф;x
GetCadetToken_Prefix_59;Этер;x
GetCadetToken_Prefix_60;Хорн;x
GetCadetToken_Prefix_61;Уит;x
GetCadetToken_Prefix_62;Уайт;x
GetCadetToken_Prefix_63;Рэм;x
GetCadetToken_Prefix_64;Воч;x
GetCadetToken_Prefix_65;Олд;x
GetCadetToken_Prefix_66;Моут;x
GetCadetToken_Prefix_68;Грей;x
GetCadetToken_Prefix_69;Чур;x
GetCadetToken_Prefix_70;Сильвер;x
GetCadetToken_Prefix_71;Грей;x
GetCadetToken_Prefix_72;Кейп;x
GetCadetToken_Prefix_73;Флинт;x
GetCadetToken_Prefix_74;Флинт;x
GetCadetToken_Prefix_76;Кейп;x
GetCadetToken_Prefix_77;Твин;x
GetCadetToken_Prefix_79;Гард;x
GetCadetToken_Prefix_80;Раш;x
GetCadetToken_Prefix_81;Олд;x
GetCadetToken_Prefix_82;Стил;x
GetCadetToken_Prefix_83;Эрен;x
GetCadetToken_Prefix_86;Грейв;x
GetCadetToken_Prefix_87;Мэйд;x
GetCadetToken_Prefix_88;Блэк;x
GetCadetToken_Prefix_89;Фэйр;x
GetCadetToken_Prefix_90;Блэк;x
GetCadetToken_Prefix_91;Стоун;x
GetCadetToken_Prefix_92;Блу;x
GetCadetToken_Prefix_93;Филд;x
GetCadetToken_Prefix_94;Дар;x
GetCadetToken_Prefix_95;Чил;x
GetCadetToken_Prefix_97;Хар;x
GetCadetToken_Prefix_98;Солт;x
GetCadetToken_Prefix_100;Терн;x
GetCadetToken_Prefix_101;Рив;x
GetCadetToken_Prefix_102;Бран;x
GetCadetToken_Prefix_104;Харт;x
GetCadetToken_Prefix_105;Вэй;x
GetCadetToken_Prefix_106;Гуд;x
GetCadetToken_Prefix_107;Харрен;x
GetCadetToken_Prefix_108;Вилл;x
GetCadetToken_Prefix_109;Мэйд;x
GetCadetToken_Prefix_110;Пинк;x
GetCadetToken_Prefix_111;Халл;x
GetCadetToken_Prefix_112;Септ;x
GetCadetToken_Prefix_113;Дед;x
GetCadetToken_Prefix_115;Шор;x
GetCadetToken_Prefix_118;Лонг;x
GetCadetToken_Prefix_119;Свит;x
GetCadetToken_Prefix_121;Пеб;x
GetCadetToken_Prefix_122;Пэп;x
GetCadetToken_Prefix_123;Кроу;x
GetCadetToken_Prefix_124;Скорч;x
GetCadetToken_Prefix_125;Рут;x
GetCadetToken_Prefix_126;Колд;x
GetCadetToken_Prefix_127;Вик;x
GetCadetToken_Prefix_128;Мид;x
GetCadetToken_Prefix_129;Мун;x
GetCadetToken_Prefix_130;Нью;x
GetCadetToken_Prefix_131;Снейк;x
GetCadetToken_Prefix_132;Сан;x
GetCadetToken_Prefix_133;Стронг;x
GetCadetToken_Prefix_134;Стоун;x
GetCadetToken_Prefix_135;Крэг;x
GetCadetToken_Prefix_136;Ланс;x
GetCadetToken_Prefix_137;Харт;x
GetCadetToken_Prefix_138;Брейк;x
GetCadetToken_Prefix_139;Лонг;x
GetCadetToken_Prefix_140;Гейт;x
GetCadetToken_Prefix_141;Глен;x
GetCadetToken_Prefix_142;Ок;x
GetCadetToken_Prefix_143;Анч;x
GetCadetToken_Prefix_144;Ред;x
GetCadetToken_Prefix_145;Найн;x
GetCadetToken_Prefix_146;Крэб;x
GetCadetToken_Prefix_147;Вик;x
GetCadetToken_Prefix_148;Хард;x
GetCadetToken_Prefix_149;Гулл;x
GetCadetToken_Prefix_150;Рун;x
GetCadetToken_Prefix_151;Сил;x
GetCadetToken_Prefix_152;Хорн;x
GetCadetToken_Prefix_153;Пеб;x
GetCadetToken_Prefix_154;Вик;x
GetCadetToken_Prefix_155;Тайд;x
GetCadetToken_Prefix_156;Орк;x
GetCadetToken_Prefix_157;Вол;x
GetCadetToken_Prefix_158;Хар;x
GetCadetToken_Prefix_159;Стоун;x
GetCadetToken_Prefix_160;Солт;x
GetCadetToken_Prefix_161;Лорд;x
GetCadetToken_Prefix_162;Пайк;x
GetCadetToken_Prefix_163;Бейн;x
GetCadetToken_Prefix_164;Крэг;x
GetCadetToken_Prefix_165;Делл;x
GetCadetToken_Prefix_166;Брук;x
GetCadetToken_Prefix_167;Фэйр;x
GetCadetToken_Prefix_168;Фист;x
GetCadetToken_Prefix_169;Кей;x
GetCadetToken_Prefix_170;Мон;x
GetCadetToken_Prefix_171;Тэрб;x
GetCadetToken_Prefix_172;Тур;x
GetCadetToken_Prefix_173;Эш;x
GetCadetToken_Prefix_174;Голд;x
GetCadetToken_Prefix_175;Нанн;x
GetCadetToken_Prefix_176;Тенд;x
GetCadetToken_Prefix_177;Пенд;x
GetCadetToken_Prefix_178;Сарс;x
GetCadetToken_Prefix_179;Голд;x
GetCadetToken_Prefix_180;Хорн;x
GetCadetToken_Prefix_181;Винд;x
GetCadetToken_Prefix_182;Рок;x
GetCadetToken_Prefix_183;Ланн;x
GetCadetToken_Prefix_184;Окс;x
GetCadetToken_Prefix_185;Хоу;x
GetCadetToken_Prefix_186;Грин;x
GetCadetToken_Prefix_187;Каст;x
GetCadetToken_Prefix_188;Фанг;x
GetCadetToken_Prefix_190;Лон;x
GetCadetToken_Prefix_191;Ден;x
GetCadetToken_Prefix_192;Дрокс;x
GetCadetToken_Prefix_193;Пек;x
GetCadetToken_Prefix_194;Пейн;x
GetCadetToken_Prefix_196;Ред;x
GetCadetToken_Prefix_197;Крейк;x
GetCadetToken_Prefix_198;Фэл;x
GetCadetToken_Prefix_199;Корн;x
GetCadetToken_Prefix_200;Грин;x
GetCadetToken_Prefix_201;Мос;x
GetCadetToken_Prefix_202;Би;x
GetCadetToken_Prefix_203;Форк;x
GetCadetToken_Prefix_204;Рэй;x
GetCadetToken_Prefix_205;Соу;x
GetCadetToken_Prefix_206;Берч;x
GetCadetToken_Prefix_207;Ант;x
GetCadetToken_Prefix_208;Брин;x
GetCadetToken_Prefix_209;Эдж;x
GetCadetToken_Prefix_210;Рол;x
GetCadetToken_Prefix_211;Росб;x
GetCadetToken_Prefix_212;Даск;x
GetCadetToken_Prefix_213;Хол;x
GetCadetToken_Prefix_214;Рук;x
GetCadetToken_Prefix_215;Крэк;x
GetCadetToken_Prefix_216;Дайр;x
GetCadetToken_Prefix_217;Висп;x
GetCadetToken_Prefix_218;Крэк;x
GetCadetToken_Prefix_219;Кло;x
GetCadetToken_Prefix_220;Дрифт;x
GetCadetToken_Prefix_221;Стоун;x
GetCadetToken_Prefix_222;Брэм;x
GetCadetToken_Prefix_223;Фарр;x
GetCadetToken_Prefix_224;Хэй;x
GetCadetToken_Prefix_225;Стоук;x
GetCadetToken_Prefix_226;Кингс;x
GetCadetToken_Prefix_227;Дэл;x
GetCadetToken_Prefix_228;Грин;x
GetCadetToken_Prefix_229;Атт;x
GetCadetToken_Prefix_230;Вуд;x
GetCadetToken_Prefix_231;Би;x
GetCadetToken_Prefix_232;Чит;x
GetCadetToken_Prefix_233;Стоун;x
GetCadetToken_Prefix_234;Шарп;x
GetCadetToken_Prefix_235;Ок;x
GetCadetToken_Prefix_236;Лейк;x
GetCadetToken_Prefix_237;Глейдй;x
GetCadetToken_Prefix_238;Моут;x
GetCadetToken_Prefix_239;Доск;x
GetCadetToken_Prefix_240;Кэт;x
GetCadetToken_Prefix_241;Стэнд;x
GetCadetToken_Prefix_242;Дер;x
GetCadetToken_Prefix_243;Гроув;x
GetCadetToken_Prefix_244;Вит;x
GetCadetToken_Prefix_246;Иви;x
GetCadetToken_Prefix_247;Алд;x
GetCadetToken_Prefix_248;Харп;x
GetCadetToken_Prefix_249;Тум;x
GetCadetToken_Prefix_250;Торр;x
GetCadetToken_Prefix_251;Лей;x
GetCadetToken_Prefix_252;Хэм;x
GetCadetToken_Prefix_253;Бридж;x
GetCadetToken_Prefix_254;Лонг;x
GetCadetToken_Prefix_255;Роуз;x
GetCadetToken_Prefix_256;Дарк;x
GetCadetToken_Prefix_257;Холи;x
GetCadetToken_Prefix_259;Грасс;x
GetCadetToken_Prefix_260;Хаст;x
GetCadetToken_Prefix_261;Ок;x
GetCadetToken_Prefix_262;Грей;x
GetCadetToken_Prefix_263;Грин;x
GetCadetToken_Prefix_264;Саус;x
GetCadetToken_Prefix_265;Вест;x
GetCadetToken_Prefix_266;Смолл;x
GetCadetToken_Prefix_267;Хай;x
GetCadetToken_Prefix_270;Форд;x
GetCadetToken_Prefix_271;Манд;x
GetCadetToken_Prefix_272;Нор;x
GetCadetToken_Prefix_273;Данн;x
GetCadetToken_Prefix_274;Брайт;x
GetCadetToken_Prefix_275;Делл;x
GetCadetToken_Prefix_276;Миддл;x
GetCadetToken_Prefix_277;Бард;x
GetCadetToken_Prefix_278;Йел;x
GetCadetToken_Prefix_279;Стар;x
GetCadetToken_Prefix_280;Хорн;x
GetCadetToken_Prefix_281;Фоун;x
GetCadetToken_Prefix_282;Бэнд;x
GetCadetToken_Prefix_283;Хани;x
GetCadetToken_Prefix_284;Соммер;x
GetCadetToken_Prefix_285;Блэк;x
GetCadetToken_Prefix_286;Олд;x
GetCadetToken_Prefix_287;Ап;x
GetCadetToken_Prefix_288;Хант;x
GetCadetToken_Prefix_289;Тауэрс;x
GetCadetToken_Prefix_290;Сан;x
GetCadetToken_Prefix_291;Ринг;x
GetCadetToken_Prefix_292;Вин;x
GetCadetToken_Prefix_293;Брод;x
GetCadetToken_Prefix_294;Фел;x
GetCadetToken_Prefix_295;Лэнг;x
GetCadetToken_Prefix_296;Бронз;x
GetCadetToken_Prefix_297;Хэд;x
GetCadetToken_Prefix_298;Хэй;x
GetCadetToken_Prefix_299;Парч;x
GetCadetToken_Prefix_300;Дрейк;x
GetCadetToken_Prefix_301;Гейл;x
GetCadetToken_Prefix_302;Гранд;x
GetCadetToken_Prefix_303;Гриффин;x
GetCadetToken_Prefix_304;Шторм;x
GetCadetToken_Prefix_305;Тарт;x
GetCadetToken_Prefix_306;Саммер;x
GetCadetToken_Prefix_307;Найт;x
GetCadetToken_Prefix_308;Харвест;x
GetCadetToken_Prefix_309;Подд;x
GetCadetToken_Prefix_310;Галлоу;x
GetCadetToken_Prefix_311;Блэк;x
GetCadetToken_Prefix_312;Фоун;x
GetCadetToken_Prefix_313;Эдд;x
GetCadetToken_Prefix_314;Кроу;x
GetCadetToken_Prefix_315;Лон;x
GetCadetToken_Prefix_316;Стоун;x
GetCadetToken_Prefix_317;Лок;x
GetCadetToken_Prefix_318;Амб;x
GetCadetToken_Prefix_319;Тад;x
GetCadetToken_Prefix_320;Рейн;x
GetCadetToken_Prefix_321;Блу;x
GetCadetToken_Prefix_322;Мист;x
GetCadetToken_Prefix_323;Рейн;x
GetCadetToken_Prefix_324;Раз;x
GetCadetToken_Prefix_325;Раз;x
GetCadetToken_Prefix_326;Эстер;x
GetCadetToken_Prefix_327;Блэк;x
GetCadetToken_Prefix_328;Принц;x
GetCadetToken_Prefix_329;Валчер;x
GetCadetToken_Prefix_330;Виль;x
GetCadetToken_Prefix_331;Грейв;x
GetCadetToken_Prefix_332;Хай;x
GetCadetToken_Prefix_333;Скай;x
GetCadetToken_Prefix_334;Айрон;x
GetCadetToken_Prefix_335;Стар;x
GetCadetToken_Prefix_336;Элбоу;x
GetCadetToken_Prefix_337;Сэнд;x
GetCadetToken_Prefix_338;Хелл;x
GetCadetToken_Prefix_340;Ним;x
GetCadetToken_Prefix_341;Скорч;x
GetCadetToken_Prefix_342;Гэс;x
GetCadetToken_Prefix_343;Тор;x
GetCadetToken_Prefix_344;Скорж;x
GetCadetToken_Prefix_345;Дюн;x
GetCadetToken_Prefix_346;Солт;x
GetCadetToken_Prefix_347;Гоуст;x
GetCadetToken_Prefix_348;Спотт;x
GetCadetToken_Prefix_349;Грейс;x
GetCadetToken_Prefix_350;Плэнки;x
GetCadetToken_Prefix_351;Лемон;x
GetCadetToken_Prefix_352;Сан;x
GetCadetToken_Prefix_353;Стоун;x
GetCadetToken_Prefix_354;Ривер;x
GetCadetToken_Prefix_355;Вуд;x
GetCadetToken_Prefix_356;Брейк;x
GetCadetToken_Prefix_357;Лайт;x
GetCadetToken_Prefix_358;Блад;x
GetCadetToken_Prefix_359;Галлоу;x
GetCadetToken_Prefix_360;Ден;x
GetCadetToken_Prefix_361;Скалл;x
GetCadetToken_Prefix_364;Шейм;x
GetCadetToken_Prefix_365;Рэк;x
GetCadetToken_Prefix_367;Тир;x
GetCadetToken_Prefix_368;Лис;x
GetCadetToken_Prefix_378;Мир;x
GetCadetToken_Prefix_379;Ринлос;x
GetCadetToken_Prefix_389;Арм;x
GetCadetToken_Prefix_406;Пент;x
GetCadetToken_Prefix_413;Хрой;x
GetCadetToken_Prefix_414;Най;x
GetCadetToken_Prefix_417;Волан;x
GetCadetToken_Prefix_419;Волан;x
GetCadetToken_Prefix_420;Волон;x
GetCadetToken_Prefix_421;Сар;x
GetCadetToken_Prefix_422;Вал;x
GetCadetToken_Prefix_423;Сел;x
GetCadetToken_Prefix_425;Валон;x
GetCadetToken_Prefix_426;Ройн;x
GetCadetToken_Prefix_428;Лейк;x
GetCadetToken_Prefix_429;Ар;x
GetCadetToken_Prefix_431;Койн;x
GetCadetToken_Prefix_432;Нойн;x
GetCadetToken_Prefix_433;Норв;x
GetCadetToken_Prefix_435;Нум;x
GetCadetToken_Prefix_436;Дарк;x
GetCadetToken_Prefix_437;Дип;x
GetCadetToken_Prefix_441;Бир;x
GetCadetToken_Prefix_442;Пасс;x
GetCadetToken_Prefix_443;Нарр;x
GetCadetToken_Prefix_444;Маунт;x
GetCadetToken_Prefix_450;Гойан;x
GetCadetToken_Prefix_451;Вельвет;x
GetCadetToken_Prefix_452;Вельвет;x
GetCadetToken_Prefix_453;Ройн;x
GetCadetToken_Prefix_454;Севен;x
GetCadetToken_Prefix_455;Хугор;x
GetCadetToken_Prefix_456;Анд;x
GetCadetToken_Prefix_457;Хилл;x
GetCadetToken_Prefix_467;Порт;x
GetCadetToken_Prefix_468;Мун;x
GetCadetToken_Prefix_469;Марш;x
GetCadetToken_Prefix_470;Браав;x
GetCadetToken_Prefix_471;Лор;x
GetCadetToken_Prefix_474;Акс;x
GetCadetToken_Prefix_475;Акс;x
GetCadetToken_Prefix_478;Гот;x
GetCadetToken_Prefix_479;Хобрет;x
GetCadetToken_Prefix_490;Пайнт;x
GetCadetToken_Prefix_491;Стон;x
GetCadetToken_Prefix_493;Ласт;x
GetCadetToken_Prefix_494;Лотус;x
GetCadetToken_Prefix_496;Лотус;x
GetCadetToken_Prefix_497;Амбер;x
GetCadetToken_Prefix_500;Толл;x
GetCadetToken_Prefix_501;Цитрус;x
GetCadetToken_Prefix_502;Кодж;x
GetCadetToken_Prefix_503;Берд;x
GetCadetToken_Prefix_505;Харт;x
GetCadetToken_Prefix_508;Ксал;x
GetCadetToken_Prefix_509;Кейп;x
GetCadetToken_Prefix_510;Сонг;x
GetCadetToken_Prefix_511;Голд;x
GetCadetToken_Prefix_512;Литтл;x
GetCadetToken_Prefix_514;Лав;x
GetCadetToken_Prefix_517;Эбон;x
GetCadetToken_Prefix_518;Свит;x
GetCadetToken_Prefix_519;Голд;x
GetCadetToken_Prefix_520;Лотус;x
GetCadetToken_Prefix_521;Эбон;x
GetCadetToken_Prefix_522;Блад;x
GetCadetToken_Prefix_525;Хай;x
GetCadetToken_Prefix_526;Ред;x
GetCadetToken_Prefix_527;Индиго;x
GetCadetToken_Prefix_531;Харт;x
GetCadetToken_Prefix_533;Хэд;x
GetCadetToken_Prefix_534;Ксон;x
GetCadetToken_Prefix_535;Бон;x
GetCadetToken_Prefix_536;Док;x
GetCadetToken_Prefix_542;Эсс;x
GetCadetToken_Prefix_544;Саат;x
GetCadetToken_Prefix_545;Мор;x
GetCadetToken_Prefix_546;Сар;x
GetCadetToken_Prefix_549;Рат;x
GetCadetToken_Prefix_550;Кит;x
GetCadetToken_Prefix_551;Мард;x
GetCadetToken_Prefix_552;Хорн;x
GetCadetToken_Prefix_553;Сарн;x
GetCadetToken_Prefix_555;Кас;x
GetCadetToken_Prefix_556;Дат;x
GetCadetToken_Prefix_557;Барк;x
GetCadetToken_Prefix_558;Фаат;x
GetCadetToken_Prefix_559;Барт;x
GetCadetToken_Prefix_560;Таск;x
GetCadetToken_Prefix_561;Салл;x
GetCadetToken_Prefix_562;Мал;x
GetCadetToken_Prefix_563;Бекк;x
GetCadetToken_Prefix_564;Горн;x
GetCadetToken_Prefix_565;Сат;x
GetCadetToken_Prefix_567;Чев;x
GetCadetToken_Prefix_568;Доф;x
GetCadetToken_Prefix_569;Мейр;x
GetCadetToken_Prefix_576;Ибб;x
GetCadetToken_Prefix_577;Ибб;x
GetCadetToken_Prefix_580;Осс;x
GetCadetToken_Prefix_582;Нор;x
GetCadetToken_Prefix_583;Таск;x
GetCadetToken_Prefix_584;Эсс;x
GetCadetToken_Prefix_585;Ибб;x
GetCadetToken_Prefix_586;Спир;x
GetCadetToken_Prefix_587;Иб;x
GetCadetToken_Prefix_588;Херс;x
GetCadetToken_Prefix_589;Мелт;x
GetCadetToken_Prefix_590;Трак;x
GetCadetToken_Prefix_591;Дол;x
GetCadetToken_Prefix_592;Цок;x
GetCadetToken_Prefix_593;Хран;x
GetCadetToken_Prefix_594;Фар;x
GetCadetToken_Prefix_595;Сар;x
GetCadetToken_Prefix_598;Драк;x
GetCadetToken_Prefix_599;Мант;x
GetCadetToken_Prefix_600;Пасс;x
GetCadetToken_Prefix_601;Тол;x
GetCadetToken_Prefix_602;Эли;x
GetCadetToken_Prefix_603;Блэк;x
GetCadetToken_Prefix_605;Демон;x
GetCadetToken_Prefix_606;Ми;x
GetCadetToken_Prefix_607;Хиз;x
GetCadetToken_Prefix_610;Юнк;x
GetCadetToken_Prefix_611;Маэлк;x
GetCadetToken_Prefix_613;Аст;x
GetCadetToken_Prefix_619;Гис;x
GetCadetToken_Prefix_621;Гхоз;x
GetCadetToken_Prefix_622;Вел;x
GetCadetToken_Prefix_624;Гаэн;x
GetCadetToken_Prefix_625;Гис;x
GetCadetToken_Prefix_626;Наат;x
GetCadetToken_Prefix_638;Хеш;x
GetCadetToken_Prefix_639;Лхаз;x
GetCadetToken_Prefix_640;Хош;x
GetCadetToken_Prefix_641;Макх;x
GetCadetToken_Prefix_642;Ихос;x
GetCadetToken_Prefix_643;Гард;x
GetCadetToken_Prefix_648;Кос;x
GetCadetToken_Prefix_649;Вирз;x
GetCadetToken_Prefix_653;Ток;x
GetCadetToken_Prefix_654;Квар;x
GetCadetToken_Prefix_660;Йин;x
GetCadetToken_Prefix_661;Стоун;x
GetCadetToken_Prefix_663;Квар;x
GetCadetToken_Prefix_664;Мат;x
GetCadetToken_Prefix_666;Джейд;x
GetCadetToken_Prefix_667;Квал;x
GetCadetToken_Prefix_673;Гир;x
GetCadetToken_Prefix_674;Бэй;x
GetCadetToken_Prefix_678;Сэм;x
GetCadetToken_Prefix_679;Цар;x
GetCadetToken_Prefix_680;Кай;x
GetCadetToken_Prefix_682;Стил;x
GetCadetToken_Prefix_689;Зоб;x
GetCadetToken_Prefix_692;Вез;x
GetCadetToken_Prefix_694;Кэл;x
GetCadetToken_Prefix_695;Тар;x
GetCadetToken_Prefix_696;Пор;x
GetCadetToken_Prefix_697;Кеш;x
GetCadetToken_Prefix_698;Янг;x
GetCadetToken_Prefix_699;Гон;x
GetCadetToken_Prefix_700;Хаз;x
GetCadetToken_Prefix_701;Кхай;x
GetCadetToken_Prefix_720;Джейд;x
GetCadetToken_Prefix_727;Порт;x
GetCadetToken_Prefix_735;Вив;x
GetCadetToken_Prefix_736;Гор;x
GetCadetToken_Prefix_739;Вай;x
GetCadetToken_Prefix_740;Йин;x
GetCadetToken_Prefix_741;Цам;x
GetCadetToken_Prefix_742;Акс;x
GetCadetToken_Prefix_743;Скалл;x
GetCadetToken_Prefix_744;Тод;x
GetCadetToken_Prefix_746;Поинт;x
GetCadetToken_Prefix_747;Гог;x
GetCadetToken_Prefix_748;Лайс;x
GetCadetToken_Prefix_749;Дез;x
GetCadetToken_Prefix_750;Флай;x
GetCadetToken_Prefix_752;Хаул;x
GetCadetToken_Prefix_753;Тейлон;x
GetCadetToken_Prefix_754;Вайн;x
GetCadetToken_Prefix_755;Гел;x
GetCadetToken_Prefix_756;Тай;x
GetCadetToken_Prefix_758;Фейр;x
GetCadetToken_Prefix_759;Ор;x
GetCadetToken_Prefix_760;Рай;x
GetCadetToken_Prefix_761;Тел;x
GetCadetToken_Prefix_762;Сар;x
GetCadetToken_Prefix_763;Джейд;x
GetCadetToken_Prefix_765;Йин;x
GetCadetToken_Prefix_767;Сиань;x
GetCadetToken_Prefix_768;Квиц;x
GetCadetToken_Prefix_769;Фен;x
GetCadetToken_Prefix_770;Цзин;x
GetCadetToken_Prefix_771;Сар;x
GetCadetToken_Prefix_772;Квин;x
GetCadetToken_Prefix_773;Зом;x
GetCadetToken_Prefix_776;Хенк;x
GetCadetToken_Prefix_777;Линк;x
GetCadetToken_Prefix_778;Тайч;x
GetCadetToken_Prefix_779;Цзинк;x
GetCadetToken_Prefix_780;Тик;x
GetCadetToken_Prefix_783;Нанк;x
GetCadetToken_Prefix_784;Уон;x
GetCadetToken_Prefix_785;Фанг;x
GetCadetToken_Prefix_786;Ксинз;x
GetCadetToken_Prefix_787;Уип;x
GetCadetToken_Prefix_788;Мар;x
GetCadetToken_Prefix_790;Тарр;x
GetCadetToken_Prefix_793;Витч;x
GetCadetToken_Prefix_795;Асш;x
GetCadetToken_Prefix_796;Стиг;x
GetCadetToken_Prefix_800;Улос;x
GetCadetToken_Prefix_801;Тейг;x
GetCadetToken_Prefix_802;Манп;x
GetCadetToken_Prefix_803;Кам;x
GetCadetToken_Prefix_820;Форт;x
GetCadetToken_Prefix_835;Нефер;x
GetCadetToken_Prefix_847;Трейдер;x
GetCadetToken_Prefix_875;Ксин;x
GetCadetToken_Prefix_1196;Шейд;x
GetCadetToken_Prefix_1197;Айрон;x
GetCadetToken_Prefix_1198;Нетт;x
GetCadetToken_Prefix_1199;Скейн;x
GetCadetToken_Prefix_k_beyond_wall;Вайлд;x
GetCadetToken_Prefix_d_upper_frostfangs;Фэнг;x
GetCadetToken_Prefix_d_shivering_shore;Азер;x
GetCadetToken_Prefix_d_lower_frostfangs;Фрост;x
GetCadetToken_Prefix_d_haunted_forest;Хонт;x
GetCadetToken_Prefix_d_frozen_shore;Фриз;x
GetCadetToken_Prefix_d_milkwater;Милк;x
GetCadetToken_Prefix_k_crownlands;Краун;x
GetCadetToken_Prefix_d_blackwater_rush;Уотерс;x
GetCadetToken_Prefix_d_crackclaw_point;Кло;x
GetCadetToken_Prefix_d_dragonstone;Драгон;x
GetCadetToken_Prefix_d_duskendale;Даск;x
GetCadetToken_Prefix_d_kings_landing;Кингс;x
GetCadetToken_Prefix_d_kingswood;Вуд;x
GetCadetToken_Prefix_d_masseys_hook;Хук;x
GetCadetToken_Prefix_d_rosby;Росб;x
GetCadetToken_Prefix_k_crackclaw_point;Кло;x
GetCadetToken_Prefix_k_dragonstone;Драгон;x
GetCadetToken_Prefix_d_brimstone;Брим;x
GetCadetToken_Prefix_d_brokenarm;Арм;x
GetCadetToken_Prefix_d_ghosthills;Гоуст;x
GetCadetToken_Prefix_d_princespass;Принц;x
GetCadetToken_Prefix_d_redmountains;Торрен;x
GetCadetToken_Prefix_d_stoneway;Вэй;x
GetCadetToken_Prefix_d_vaith;Вейт;x
GetCadetToken_Prefix_d_wide_way;Вайд;x
GetCadetToken_Prefix_e_dorne;Дорн;x
GetCadetToken_Prefix_k_dorne;Дорн;x
GetCadetToken_Prefix_d_ar_noy;Ар;x
GetCadetToken_Prefix_d_braavos;Титан;x
GetCadetToken_Prefix_d_dalos;Драко;x
GetCadetToken_Prefix_d_darkwater;Дарк;x
GetCadetToken_Prefix_d_east_braavosiancoastlands;Морр;x
GetCadetToken_Prefix_d_golden_fields;Голд;x
GetCadetToken_Prefix_d_gornath;Горн;x
GetCadetToken_Prefix_d_lower_rhoyne;Ройн;x
GetCadetToken_Prefix_d_lys;Лис;x
GetCadetToken_Prefix_d_mantarys;Мант;x
GetCadetToken_Prefix_d_mardosh;Мард;x
GetCadetToken_Prefix_d_morosh;Мор;x
GetCadetToken_Prefix_d_myr;Мир;x
GetCadetToken_Prefix_d_myrish_flatlands;Флэт;x
GetCadetToken_Prefix_d_myrish_hinterlands;Марч;x
GetCadetToken_Prefix_d_nontelos;Нонт;x
GetCadetToken_Prefix_d_northern_forest_qohor;Форест;x
GetCadetToken_Prefix_d_norvos;Норв;x
GetCadetToken_Prefix_d_ny_sar;Ни;x
GetCadetToken_Prefix_d_omber;Омб;x
GetCadetToken_Prefix_d_orange_shore;Оранж;x
GetCadetToken_Prefix_d_painted_mountains;Пайнт;x
GetCadetToken_Prefix_d_pentos;Пент;x
GetCadetToken_Prefix_d_pentoshi_flatlands;Флэт;x
GetCadetToken_Prefix_d_rathylar;Рат;x
GetCadetToken_Prefix_d_saath;Саат;x
GetCadetToken_Prefix_d_sallosh;Салл;x
GetCadetToken_Prefix_d_sarnath;Сарн;x
GetCadetToken_Prefix_d_sarys;Сар;x
GetCadetToken_Prefix_d_sathar;Сат;x
GetCadetToken_Prefix_d_selhorys;Сел;x
GetCadetToken_Prefix_d_sweetwater;Свит;x
GetCadetToken_Prefix_d_the_axe;Акс;x
GetCadetToken_Prefix_d_the_west_road;Роуд;x
GetCadetToken_Prefix_d_tolos;Тол;x
GetCadetToken_Prefix_d_upper_rhoyne;Ройн;x
GetCadetToken_Prefix_d_valonsar;Валон;x
GetCadetToken_Prefix_d_valysar;Вали;x
GetCadetToken_Prefix_d_velvet_hills;Вельвет;x
GetCadetToken_Prefix_d_volantis;Волан;x
GetCadetToken_Prefix_d_volontherys;Волон;x
GetCadetToken_Prefix_e_andalos;Андал;x
GetCadetToken_Prefix_k_andalos;Андал;x
GetCadetToken_Prefix_k_lys;Лис;x
GetCadetToken_Prefix_k_myr;Мир;x
GetCadetToken_Prefix_k_norvos;Норв;x
GetCadetToken_Prefix_k_pentos;Пент;x
GetCadetToken_Prefix_k_rhoynar;Ройн;x
GetCadetToken_Prefix_k_sarnor;Сарн;x
GetCadetToken_Prefix_k_stepstones;Степ;x
GetCadetToken_Prefix_k_volantis;Волан;x
GetCadetToken_Prefix_e_iron_isles;Айрон;x
GetCadetToken_Prefix_k_iron_isles;Айрон;x
GetCadetToken_Prefix_d_pyke;Пайк;x
GetCadetToken_Prefix_d_great_wyk;Вик;x
GetCadetToken_Prefix_d_seastone_isles;Исл;x
