#CODE;RUSSIAN;x
EVTOPTA5037;Я должен быть в ярости, но я просто счастлив;x
EVTOPTB5037;Это слишком унизительно!;x
EVTDESC5040;Моя работа мне ужасно надоела, как и бесконечные разговоры с придворными. Мне нужно что-то новое и интересное.;x
EVTOPTA5040;Думаю, охота разбавит скучные дворцовые будни;x
EVTTOOLTIP5041;Неудачная охота;x
EVTTOOLTIP5042;Удачная охота;x
EVTOPTB5040;Возможно, мне следует послать за новой птицей…;x
EVTTOOLTIP5043;Неудачная соколиная охота;x
EVTTOOLTIP5044;Удачная соколиная охота;x
EVTDESC5041;Охота обернулась огромным разочарованием. Мало того, что я не увидел не одного зверя, так ещё и лошадь моя от меня убежала.;x
EVTOPTA5041;Ну и чёрт с ним;x
EVTOPTA5042;День прошёл отлично!;x
EVTDESC5043;Новая птица была плохо обучена. Одна из моих собак напала на неё и загрызла прежде чем та заметила жертву.;x
EVTOPTA5043;Что теперь?;x
EVTDESC5044;Огромное количество кроликов были пойманы, убиты и доставлены ко мне моей новой птицей.;x
EVTOPTA5044;Мне это нравится;x
EVTDESC5045;Теперь я чувствую себя спокойно, выполнение государственных задач и общение с придворными отныне не вызывают у меня смертную скуку. Может мне стоит чаще ходить на охоту?;x
EVTOPTA5045;Да!;x
EVTOPTB5045;Мне снова хорошо;x
EVTDESC5046;Новый сокол совершенен. Охота с ним - истинное удовольствие, но у придворного повара возникли проблемы с поиском новых рецептов блюд из кролика.;x
EVTOPTA5046;Я сокольничий!;x
EVTOPTB5046;Больше никаких пирогов из крольчатины!;x
EVTDESC5050;Недавно во дворец доставили новую птицу в клетке, а в библиотеке появилась новая книга об искусстве поэзии.;x
EVTOPTA5050;Я начал[Root.GetEndA] читать новую книгу;x
EVTTOOLTIP5051;В книге написана какая-то чушь...;x
EVTTOOLTIP5052;Отличная книга!;x
EVTOPTB5050;Надо взять эту птицу на охоту;x
EVTDESC5051;Искусство поэзии... Невероятно скучная книга! После прочтения нескольких страниц у меня появилось желание выкинуть её в окно.;x
EVTOPTA5051;Это не для меня.;x
EVTDESC5052;Книга о поэзии действительно вдохновляет! После прочтения я получил[Root.GetEndA] такую творческую подзарядку, что готов[Root.GetEndA] писать стихи день и ночь.;x
EVTOPTA5052;Дайте мне перо!;x
EVTDESC5053;Новая птица была более агрессивна, чем те, к которым я привык[Root.GetNoneE]. Она разрывала в клочья кроликов и даже напала на меня, когда я попыта[Root.GetLasLsya] забрать добычу.;x
EVTOPTA5053;Она слишком опасна;x
EVTDESC5055;Мои скромные пробы пера никогда не публиковались, но куда бы я ни пош[Root.GetLaYol], везде барды и менестрели читают мои стихи и поют мои баллады.;x
EVTOPTA5055;Слава и удача ждут меня!;x
EVTOPTB5055;Моя поэзия не была предназначена для других!;x
EVTDESC5060;Церковь проповедует безбрачие, но мои друзья пытаются призвать меня к гедонизму, показывая мне удовольствия от жизни. Я не могу решить, хочу ли я наслаждаться жизнью, или подождать, пока небо...;x
EVTOPTA5060;Я хочу испытать удовольствия...;x
EVTOPTB5060;Надеюсь безбрачие это не слишком скучно;x
EVTDESC5061;Трата денег, трата времени, но как же это здорово! Все эти радости жизни меня немного утомили, но я давно так не развлекался.;x
EVTOPTA5061;Сладкое искушение...;x
EVTOPTB5061;... которое нужно претерпеть!;x
EVTDESC5062;Первые несколько дней я держал себя в руках, но потом начал понимать, что не могу жить без представительниц прекрасного пола. Я начал завидовать тем, кто грешит и никого не спрашивает.;x
EVTOPTA5062;Это слишком тяжело!;x
EVTOPTB5062;Нужно быть сильным!;x
EVTDESC5063;Мысль о безбрачии бросает меня в дрожь, в то же время я понимаю, что что-то не так с моей жизнью. Что это за пустота внутри меня?;x
EVTOPTA5063;Мне нужно несколько дней чтобы разобраться в себе;x
EVTTOOLTIP5065;Обет безбрачия;x
EVTOPTB5063;Плевать на всё. Живём один раз!;x
EVTTOOLTIP5066;Гедонизм;x
EVTDESC5064;Искушения повсюду! Манящие взгляды, сочные тела и заманчивые ароматы...;x
EVTOPTA5064;Нет! Я не сдамся!;x
EVTOPTB5064;Я наконец свободен!;x
EVTDESC5065;После долгих, долгих искушений, я всё же приш[Root.GetLaYol] к уверенности, что смогу смириться и вытерплю соблюдение целибата всю оставшуюся жизнь.;x
EVTOPTA5065;С Богом!;x
EVTOPTB5065;Может быть позже;x
EVTDESC5066;Такой стиль жизни, полный наслаждений и искушений, прекрасно мне подходит. Вот он, рай земной!;x
EVTOPTA5066;Ещё! Ещё!;x
EVTOPTB5066;Нужно ещё раз всё обдумать;x
EVTDESC6000;Не так давно у меня появилась красно-розовая сыпь на ладонях и подошвах. Поднялась температура и началась мигрень. На некоторых частях тела появились ужасно зудящие гнойники.;x
EVTOPTA6000;Что со мной не так?;x
EVTDESC6001;Сыпь исчезла, головная боль и лихорадка тоже.;x
EVTOPTA6001;Я чувствую себя намного лучше;x
EVTDESC6010;Сначала у меня выпали брови и ресницы, потом мой нос деформировался. Люди стали бояться меня, и мне теперь приходится носить маску, чтобы не вызывать отвращение у других.;x
EVTOPTA6010;Моё лицо! Моё прекрасное лицо!;x
EVTDESC6011;Ко мне подошёл человек, я попыта[Root.GetLasLsya] отвернуться от него, чтобы он не видел мои увечья. Он сказал, что знает, как излечить мой недуг, и продал мне зелье всего за 25 золотых.;x
EVTOPTA6011;Снадобье работает!;x
EVTDESC6020;Голоса в моей голове приказывают мне сделать ужасные вещи!;x
EVTOPTA6020;Я не могу игнорировать их;x
EVTDESC6021;Потом мне рассказали, что моё странное поведение и страх перед луной были вызваны голосами в моей голове. [Root.Religion.GetPriestTitle] сумел помочь мне разобраться в мыслях, и голоса пропали.;x
EVTOPTA6021;ТЕПЕРЬ СЛИШКОМ ТИХО!;x
EVTDESC6030;Я говорю на непонятных языках и кричу непристойности. Когда [Root.Religion.GetPriestTitle] склоняется надо мной и начинает читать молитву, я извиваюсь от боли. Я плохо всё помню, но люди говорят о моей одержимости.;x
EVTOPTA6030;Изыди, бес!;x
EVTDESC6031;Vade retro satana!\n\nСвященник прекрасно поработал. Уже несколько дней мои мысли ясны.;x
EVTOPTA6031;Vade retro satana!;x
EVTDESC6040;Моя капризность и переменчивость настроения усиливаются. Я мало сплю, и не могу перестать беспокоиться.;x
EVTOPTA6040;Это такой стресс, такой стресс...;x
EVTDESC6041;Этот мир больше меня не тяготит, для меня настала новая весна, в моём сердце появилась радость, а на лице улыбка.;x
EVTOPTA6041;Жизнь не так плоха;x
#EVTDESC6050;Я ненавижу свою жизнь.;x
EVTOPTA6050;Да будет так;x
EVTDESC6051;Через несколько дней после того как я начал делать то, что мне нравится - охотиться, читать и проводить время с друзьями, жизнь начала казаться мне не такой серой как раньше.;x
EVTOPTA6051;Теперь я чувствую себя лучше;x
EVTDESC6060;Я себя не очень хорошо чувствую. Сгораю от жара, из носа течёт, а голова болит так, как будто по ней ударили чем-то тяжёлым.;x
EVTOPTA6060;Пожалуйста, убейте меня!;x
EVTOPTA6061;Ура!;x
EVTDESC6070;Этот кашель меня убивает! Сначала я чувствовал боль в груди и затрудненное дыхание, затем я начал[Root.GetEndA] кашлять мокротой, а теперь кровью!;x
EVTOPTA6070;Со мной происходит что-то нехорошее;x
EVTOPTA6071;Наконец-то!;x
EVTDESC6080;Когда горячее железо коснулось открытой раны, я не смог[Root.GetNoneE] удержаться от крика. Я проклинал[Root.GetEndA] врача, который только рассмеялся, сказал мне успокоиться и не трогать рану.;x
EVTOPTA6080;За что мне это...;x
EVTDESC6081;Старая рана окончательно зажила, оставляя довольно гротескный шрам.;x
EVTOPTA6081;Фух...;x
EVTDESC6100;Моё тело может быть сухое и немощное, но мой ум здоров, как никогда!;x
EVTOPTA6100;Как Вас по батюшке? Ах да, конечно...;x
EVTDESC6110;Где я? Кто эти люди? Ох, какие цвета...;x
EVTOPTA6110;Что-то я устал[Root.GetEndA]... Хрррр.....;x
EVTDESC6111;Я не кашлял в течение нескольких дней, и боль ушла. Судьба предоставила мне передышку.;x
EVTOPTA6111;Слава Богу;x
EVTDESC6112;Я чувствую слабость как у ребёнка, но проклятая лихорадка наконец-то прошла!;x
EVTOPTA6112;Я бы сейчас слона съел[Root.GetEndA]!;x
EVTDESC6113;Пятна исчезают, и лихорадка проходит. Я действительно излечи[Root.GetLasLsya]?;x
EVTOPTA6113;Судьба улыбается мне;x
EVTDESC6114;Я жив[Root.GetEndA]... Я жив[Root.GetEndA]!;x
EVTOPTA6114;ХА-ХА!;x
EVTDESC6115;Какая-то ничтожная корь не сможет убить меня!;x
EVTOPTA6115;Пора вставать;x
EVTDESC6116;Я думаю, эта проклятая болезнь уже прошла.;x
EVTOPTA6116;Довольно сыпи на коже!;x
EVTDESC6500;Убийство царя лесов требует надлежащего празднования с вином, песнями и...;x
EVTOPTA6500;женщиной;x
EVTOPTB6500;двумя женщинами;x
EVTDESC6501;...Марко...;x
EVTOPTA6501;...Поло...;x
EVTDESC6502;Маленький котёнок требует Вашего внимания.;x
EVTOPTA6502;Погладить котёнка.;x
EVTTOOLTIP6502;Получено §Y1§! Стабильности.;x
EVTDESC150;[From.GetTitledFirstName], это всё [From.GetSheHe]! Меня едва не схватили [From.GetHersHis] люди, и теперь я вынужден[Root.GetEndA] поднять знамя восстания.;x
EVTOPTA150;К оружию!;x
EVTDESC40000;Моя стража не смогла захватить предателя по имени [From.GetTitledFirstName], и теперь [From.GetSheHe] поднял[From.GetEndA] восстание!;x
EVTOPTA40000;К оружию!;x
EVTDESC151;Мой сюзерен посчитал нужным бросить меня в темницу. Что же со мной теперь будет...;x
EVTDESC40001;[From.GetTitledFirstName] теперь в темнице и ожидает своей участи.;x
EVTDESC40002;[Root.PrimaryTitle.GetFOA]! Нам только что доложили из темницы... [From.GetTitledFirstName]... Каким-то образом [From.GetHerHim] удалось ускользнуть от Вашей стражи и сбежать. [From.Liege.GetTitledFirstName] сейчас принимает [From.GetHersHis] у себя при дворе.;x
EVTOPTA40002;Пусть трепещет от страха, я до н[From.GetHersHis] доберусь!;x
EVTDESC153;[From.GetTitledFirstName] соизволил[From.GetEndA] выпустить меня из темницы!;x
EVTOPTA153;Я снова увижу солнце!;x
EVTDESC154;Моя голова тревожно лежит на плахе у палача, и ожидание растягивается в вечность. [From.GetTitledFirstName] считает нужным закончить мою жизнь..;x
EVTDESC155;[From.GetTitledFirstName] пощадил[From.GetEndA] мою несчастную жизнь и изгнал[From.GetEndA] меня из владений.;x
EVTOPTA155;Я ещё вернусь!;x
EVTDESC156;Меня разбудили крики в коридоре. Мои стражники убили одного из несостоявшегося убийцы, но второй успел сбежать.;x
EVTOPTA156;Кто бы мог хотеть моей смерти?;x
EVTDESC40003;[From.GetTitledFirstName] пережил[From.GetEndA] нападение наёмных убийц, но моё участие в этом остаётся неизвестным.;x
EVTOPTA40003;Никчёмные бандиты...;x
EVTDESC157;Три убийцы, переодетые пажами, напали на меня по пути в м[Root.GetMyChamberACC]. Стражники спасли мою жизнь, но они успели воткнуть мне нож в бок.;x
EVTOPTA157;Проклятые убийцы!;x
EVTOPTA40004;Ну, хотя бы ранили;x
EVTDESC158;Боль почти невыносима. Да проклянёт [Root.Religion.GetRandomGodName] того, кто искалечил меня и смог бежать!;x
EVTOPTA158;Я отомщу!;x
EVTOPTA40005;Ну, хотя бы покалечили [From.GetHersHis]!;x
EVTDESC159;Мой верный повар поймал одного из работников кухни при попытке отравить моё вино! Под пытками он признался, что его наниматель — [From.GetTitledFirstName].;x
EVTOPTA159;Ясно...;x
EVTDESC40006;[From.GetTitledFirstName] не только переживает нападение моих убийц, но и хуже того - они выдали моё имя!;x
EVTOPTA40006;Это не пойдёт на пользу моей репутации;x
EVTDESC160;Меня разбудил шорох, как оказалось, от темной фигуры, влезающей в окно. На мои крики о помощи в [Root.GetChamberACC] ворвались стражники и схватили убийцу, но тот успел ранить меня в плечо.;x
EVTOPTA160;[From.GetTitledFirstName] послал[From.GetEndA] его.;x
EVTOPTA40007;Ну, хотя бы ранили.;x
EVTDESC161;Моя новая горничная напала на меня с маленьким, но грозным кинжалом. Она успела поранить мне глаз, прежде чем стражники смогли схватить её. Перед её скорейшей казнью, она выдала имя своего работодателя - [From.GetBestName].;x
EVTOPTA161;Я сделаю так, что [From.GetFirstName] ослепнет, прежде чем умрёт!;x
EVTOPTA40008;По крайней мере [From.GetSheHe] потерял[From.GetEndA] глаз!;x
EVTDESC162;Убийца в капюшоне достал меня! Моё зрение быстро угасает. Пусть же мои родственники отомстят за меня!;x
EVTDESC40009;Радостные вести! [From.GetTitledFirstName] умер[From.GetNoneE], захлебываясь в собственной крови, так и не узнав имя своего убийцы.;x
EVTOPTA40009;Надо убедиться, что убийцы будут молчать...;x
EVTDESC163;Я умираю! Телятина была пропитана ядом! Такие мучительные боли... Но я знаю, кто убил[From.GetEndA] меня.;x
EVTOPTA163;[From.GetTitledFirstName]!;x
EVTDESC40010;Хорошие новости! [From.GetTitledFirstName] умер[From.GetNoneE], позеленев и раздувшись словно жаба. К сожалению, отравитель был задержан и подвергнут пыткам, во время которых выдал моё имя.;x
EVTOPTA40010;Это небольшая цена...;x
EVTDESC40020;Мой [Root.GetMySpymasterName] планирует возмездие для [FromFrom.GetAgedPersonDAT], известн[FromFrom.GetOyOgo] как [FromFrom.GetTitledFirstName] за попытку убийства, целью которого был[From.GetEndA] [From.GetTitledFirstName].;x
EVTOPTA40020;Попрошу сюзерена всё уладить.;x
EVTOPTB40020;Арестовать [Root.job_spymaster.GetHersHis]!;x
EVTOPTC40020;Око за око...;x
EVTOPTD40020;Лучше простить и забыть.;x
EVTTOOLTIP40021;Cюзерен рассмотрит Вашу просьбу.;x
EVTDESC40021;[From.GetTitledFirstName] просит, чтобы мы разобрались с покушением в наших владениях.;x
EVTOPTB40021;В тюрьму.;x
EVTOPTD40021;Я тут ни при чём.;x
EVTDESC40022;[From.GetTitledFirstName] решил[From.GetEndA], что наш соперник теперь может законно претендовать на наш титул.;x
EVTOPTA40022;Это просто слова...;x
EVTDESC40023;[From.GetTitledFirstName] даровал[From.GetEndA] нам повод для войны с нашим соперником за его гнусные убийства.;x
EVTOPTA40023;Хорошие новости!;x
EVTDESC40024;[From.GetTitledFirstName] приказал[From.GetEndA] арестовать нашего соперника за его гнусные убийства.;x
EVTOPTA40024;Хорошие новости!;x
EVTDESC40025;[From.GetTitledFirstName] отказа[From.GetLasLsya] разбираться с нашей проблемой.;x
EVTOPTA40025;[From.GetSheHeCap] повреди[From.GetLasLsya] рассудком?;x
EVTDESC300;Я - бастард!;x
EVTDESC301;Кажется, мои любовные приключения привели к появлению ребёнка - малявка [From.GetFirstName] - моя точная копия.;x
EVTOPTA301;Легитимировать [From.GetHersHis];x
EVTTOOLTIP302;[This.GetFirstName] будет принадлежать к династии [This.Father.GetOnlyDynastyName];x
EVTTOOLTIP303;[This.GetFirstName], мать ребёнка, будет очень рада;x
EVTTOOLTIP304;[This.GetTitledFirstName], муж матери ребёнка, будет недоволен...;x
EVTOPTB301;Признать [From.GetHersHis], как своего ребёнка.;x
EVTTOOLTIP307;[This.GetFirstName], мать ребёнка, будет рада;x
EVTTOOLTIP308;Жена отца ребёнка, [Root.Father.Spouse.GetFirstName], будет возмущена.;x
EVTOPTC301;Отказаться от ребёнка;x
EVTDESC302;Я - [From.GetTitledFirstName]!;x
EVTTOOLTIP305;Жена отца ребёнка, [Root.Father.Spouse.GetFirstName], будет в ярости;x
EVTDESC303;[From.GetTitledFirstName] объявил[From.GetEndA] нашего ребёнка законнорождённым!;x
EVTOPTA303;Наверное, он всё ещё любит меня...;x
EVTOPTA304;Горе мне!;x
EVTDESC305;[Root.Spouse.GetFirstName] не только изменил[From.GetEndA] мне, но и признал[From.GetEndA] своё проклятое отродье!;x
EVTOPTA305;Значит война!;x
EVTDESC306;Я - [From.GetTitledFirstName]!;x
EVTDESC307;[From.GetTitledFirstName] признал[From.GetEndA] нашего ребёнка.;x
EVTOPTA307;Как любезно!;x
EVTDESC308;Мой милый [Root.Spouse.GetFirstName] признал[Root.Spouse.GetEndA] внебрачного ребёнка, которого [Root.Spouse.GetSheHe] заделал с какой-то шлюхой.;x
EVTOPTA308;Ну, могло быть и хуже;x
EVTDESC309;Моё имя по-прежнему [From.GetTitledFirstName].;x
EVTTOOLTIP309;Ребёнок будет принадлежать к династии [This.GetOnlyDynastyName];x
EVTDESC310;[From.GetTitledFirstName] отказа[From.GetLasLsya] признать нашего ребёнка, как своего.;x
EVTTOOLTIP310;Мать, [This.GetFirstName], унижена;x
EVTOPTA310;Мерзавец!;x
EVTDESC311;Ребёнок, [From.GetTitledFirstName], безусловно, бастард моего мужа, хотя дорогой [Root.Spouse.GetFirstName] это и отрицает.;x
EVTOPTA311;Будь мужчиной - признай правду.;x
EVTDESC400;Я уверена, что беременна... Мой муж будет доволен.;x
EVTDESC401;Не замужем и беременна... Судьба прокляла меня!;x
EVTDESC402;Ах, боже мой, я должно быть беременна. Поверит ли мой муж, что это от него?;x
EVTOPTA402;Хорошая новость, дорогой!;x
EVTDESC403;Судьба улыбается мне: моя жена [From.GetFirstName] беременна!;x
EVTDESC404;Моя [From.GetRootRelation] беременна, но меня давно не было дома. Странно...;x
EVTOPTA404;Сомнение гложет меня!;x
EVTDESC450;Очевидно, что [Root.Liege.GetTitle] [Root.Liege.GetFirstName] не может оторвать от меня взгляд.;x
EVTOPTB450;Избегать [Root.Liege.GetHersHis];x
EVTTOOLTIP451;[Root.Liege.GetTitle] положительно отреагирует на мои намёки;x
EVTDESC451;Трудно не заметить, с каким вожделением [From.GetTitledFirstName] смотрит на меня, как и [From.GetHersHis] непристойные намёки. [From.GetSheHeCap] явно меня хочет.;x
EVTOPTA451;Пора сделать встречный шаг.;x
EVTOPTB451;Нет, это неправильно!;x
EVTDESC452;Я просну[Root.GetLasLsya] от какого-то шороха, оказывыается в м[Root.GetMyChamberACC] вош[Root.Liege.GetLaYol] сам[Root.Liege.GetEndA] [Root.Liege.GetTitle] [Root.Liege.GetFirstName]!;x
EVTOPTA452;Что же [From.GetSheHe] так долго?;x
EVTOPTB452;Отговорить [From.GetHersHis].;x
EVTOPTC452;Закричать о помощи!;x
EVTOPTA453;Хорошо, когда ты [This.GetTitle];x
EVTTOOLTIP453;Я и [This.GetTitledFirstName] станем любовниками;x
EVTDESC454;[From.GetFirstName] отверг[From.GetNoneE] мои тонкие намёки.;x
EVTTOOLTIP454;[This.GetTitledFirstName] разочаруется;x
EVTDESC455;[From.GetFirstName] закричал[From.GetEndA] и устроил[From.GetEndA] суматоху прямо перед моими стражниками!;x
EVTTOOLTIP455;[This.GetTitledFirstName] чувствует смущение и обиду;x
EVTOPTA455;Эх, [From.GetMenWomen]!;x
EVTDESC2480;У моего сюзерена есть ребёнок, и он нуждается в наставнике.;x
EVTOPTA2480;Предложить [Root.Liege.GetHerHim] мои услуги;x
EVTOPTB2480;Путь этим займётся кто-то ещё;x
EVTTOOLTIP2481;Отправить письмо моему сюзерену;x
EVTDESC2481;[Root.PrimaryTitle.GetFOA], надеюсь, судьба благосклонна к Вам. Ваше дитя нуждается в надлежащем наставнике, и ничего не порадовало бы меня больше, чем предложить свои услуги в качестве наставника и учителя, если это Вам будет угодно.\nВаш скромный вассал\n [From.GetTitledFirstName];x
EVTOPTA2481;[From.GetTitledFirstName] будет хорошим наставником;x
EVTTOOLTIP2482;Написать вассалу, что я принимаю его предложение;x
EVTOPTB2481;Я могу найти кого-нибудь получше;x
EVTTOOLTIP2483;Отправить письмо вассалу, любезно отклонив предложение;x
EVTDESC2482;[This.PrimaryTitle.GetFOA], Ваше предложение кажется нам очень разумным. Мы убеждены, что ребёнок будет в безопасности в Ваших руках и получит правильное воспитание. Пусть наша дружба длится вечно!\n [From.GetTitledFirstName];x
EVTOPTA2482;Отлично!;x
EVTDESC2483;[This.PrimaryTitle.GetFOA], Ваше предложение было высоко оценено. Тем не менее, у нас уже есть кое-кто другой на роль наставника нашего ребёнка. Мир Вам!\n [From.GetTitledFirstName];x
EVTOPTA2483;Мной пренебрегли!;x
EVTDESC2484;[From.GetTitledFirstName] теперь м[From.GetOyaOy] - наставни[From.GetTsaK].;x
EVTOPTA2484;Мне [From.GetSheHe] не нравится!;x
EVTNAME152;Cбежать из тюрьмы;x
EVTDESC152;Мне удалось бежать из тюрьмы, но факт того, что я избежал[Root.GetEndA] «правосудия», превратил меня в изгнанника, и я больше никогда не смогу вернуться в страну.;x
EVTDESC30000;После месяцев ссор, споров и слёз, мы с [Root.Spouse.GetHusbandWifeINS] решили спать в раздельных [Root.GetChamberPREP].;x
EVTOPTA30000;Спать раздельно? Конечно!;x
EVTOPTB30000;Надо попробовать возродить нашу любовь!;x
EVTOPTC30000;Как скажешь, солнышко;x
EVTDESC30001;М[Root.Spouse.GetOyaOy] нов[Root.Spouse.GetAyaYy] [Root.Spouse.GetHusbandWife] мне против[Root.Spouse.GetNaEn]! Я не могу больше [Root.Spouse.GetHersHis] терпеть, я долж[Root.GetNaEn] аннулировать наш брак!;x
EVTOPTA30001;Я никогда больше не хочу тебя видеть!;x
EVTTOOLTIP30002;Супруг[Root.GetEndAOpp] сопротивляется разводу;x
EVTOPTB30001;Нет, подождите! Я передумал...;x
EVTDESC30002;Супруг[Root.GetEndAOpp] расторг[Root.GetNoneEOpp] наш брак на основании отсутствия половых отношений! Я не буду мириться с этим, я - [Root.GetTitle]!;x
EVTOPTA30002;Боже, помоги мне!;x
EVTTOOLTIP30003;[Root.GetTrueReligionHighGodVOC], услышь мою молитву!;x
EVTDESC30003;Я попросил, чтобы Папа Римский аннулировал наш брак, но он уже попал в сети лжи моей бывшей жены! Он сказал мне взять её обратно, либо он отлучит меня от церкви?;x
EVTOPTA30003;Хорошо!;x
EVTOPTB30003;Никогда!;x
EVTDESC30004;Меня раздражает, что мой собственный сын не унаследует титул! Наследника моего мужа надо убрать с дороги, но как?;x
EVTOPTA30004;Ядом!;x
EVTTOOLTIP30005;Ваш муж узнает об отравлении;x
EVTTOOLTIP30006;Придворный узнает об отравлении;x
EVTTOOLTIP30007;Ваш муж обвиняет Вас в смерти его наследника;x
EVTTOOLTIP30008;[This.GetTitledFirstName] обвиняет Вас в смерти наследника.;x
EVTOPTB30004;Да как Вы могли подумать!;x
EVTDESC30005;Мой сын и наследник, [Root.Heir.GetTitledFirstName], внезапно заболел, и у него все признаки отравления! Я знаю свою [Root.Spouse.GetHusbandWifeACC] [Root.Spouse.GetFirstName] достаточно хорошо, чтоб [Root.Spouse.GetHersHis] подозревать. [Root.Spouse.GetSheHeCap] всегда хотел[Root.Spouse.GetEndA], чтобы титул унаследовал [Root.Spouse.GetHersHis] сын!;x
EVTOPTA30005;Посадить [Root.Spouse.GetHersHis] в тюрьму!;x
EVTTOOLTIP30009;[Root.Spouse.GetTitledFirstName] сядет в тюрьму!;x
EVTOPTB30005;Отрубить ей голову!;x
EVTOPTC30005;Я прощу ей этот небольшой проступок;x
EVTTOOLTIP30010;[Root.Spouse.GetTitledFirstName] будет помилована!;x
EVTDESC30006;Придворный подкрался ко мне сзади и схватил меня за руку. Он прошипел, что видел, как я что-то подливаю наследнику в стакан молока всего за несколько часов до его болезни, и хочет взятку за молчание об отравлении!;x
EVTOPTA30006;Никто не поверит ему!;x
EVTOPTB30006;Чего бы он ни хотел, он это получит!;x
EVTOPTC30006;У меня ещё осталось немного яда...;x
EVTDESC30007;Мой сын умер сегодня, отравленный своей мачехой! Я не могу игнорировать тот факт, что м[Root.Spouse.GetOyaOy] любим[Root.Spouse.GetAyaYy] [Root.Spouse.GetHusbandWife] настолько хладнокровн[Root.Spouse.GetEndA], чтобы убить моего сына из-за титула.;x
EVTOPTA30007;Уберите [Root.Spouse.GetHersHis] с моих глаз долой!;x
EVTOPTB30007;Жизнь за жизнь...;x
EVTOPTC30007;Конечно, [Root.Spouse.GetSheHe] не понимал[Root.Spouse.GetEndA] что делает!;x
EVTDESC30008;Сын мое[Root.Spouse.GetYGo] [Root.Spouse.GetHusbandWifeGEN] мёртв! И единственное пятнышко на моей безупречной репутации это придворный, утверждающий, что видел как я отравил[Root.GetEndA] наследника.;x
EVTTOOLTIP30011;[Root.Spouse.GetTitledFirstName] узнает об отравлении.;x
EVTDESC30009;[Root.Spouse.GetTitledFirstName] бросил[Root.Spouse.GetEndA] меня в темницу, обвиняя в смерти [Root.Spouse.GetHersHis] сына!;x
EVTOPTA30009;Всё не так, как должно было быть!;x
EVTDESC30010;М[Root.Spouse.GetOyaOy] дорог[Root.Spouse.GetAyaOy] [Root.Spouse.GetHusbandWife] [Root.Spouse.GetTitledFirstName] обвиняет меня в беспечности, что стала причиной отравления [Root.Spouse.GetHersHis] сына лекарством, которое должно было вылечить его болезнь. Что ж, пусть так и думает дальше...;x
EVTOPTA30010;Я знал[Root.GetEndA], что мне всё сойдёт с рук.;x
EVTDESC30011;После того как мой сын и придворный заболели неизвестной болезнью с одинаковыми симптомами, а никто больше не пострадал, одна служанка сообщила мне по секрету, что видела как [Root.Spouse.GetFirstName] подлил[Root.Spouse.GetEndA] что-то подозрительное в кувшин с глинтвейном, откуда пили мой сын и этот придворный. Неужели м[Root.Spouse.GetOyaOy] супруг[Root.Spouse.GetEndA] сознательно отравил[Root.Spouse.GetEndA] их?;x
EVTOPTA30011;[Root.Spouse.GetSheHeCap] проведёт всю жизнь в темнице.;x
EVTOPTB30011;[Root.Spouse.GetSheHeCap] не заслуживает милосердия.;x
EVTOPTC30011;[Root.Spouse.GetSheHeCap] не знал[Root.GetEndA], что делает.;x
EVTTOOLTIP3010;[This.GetTitledFirstName] получит помилование.;x
EVTDESC30020;Только одно может объяснить болезнь мое[Root.Heir.GetYGo] [Root.Heir.GetDaughterSonGEN] - это яд! Я разговаривал[Root.GetEndA] со слугами и придворными, и они подтвердили мои подозрения. Они видели как м[Root.Spouse.GetOyaOy] [Root.Spouse.GetHusbandWife] [Root.Spouse.GetFirstName] угостил[Root.Spouse.GetEndA] [Root.Heir.GetHersHis] чем-то съестным, перед тем как [Root.Heir.GetSheHe] заболел[Root.Heir.GetEndA]!;x
EVTOPTA30020;Пусть [Root.Spouse.GetSheHe] гниёт в темнице!;x
EVTOPTB30020;Пусть [Root.Spouse.GetSheHe] горит в аду!;x
EVTOPTC30020;Когда нибудь [Root.Spouse.GetSheHe] поймёт, что натворил[Root.Spouse.GetEndA]!;x
EVTDESC30021;[Root.Spouse.GetFirstName] отравил[Root.Spouse.GetEndA] меня.;x
EVTOPTA30021;В темницу [Root.Spouse.GetHersHis]!;x
EVTOPTB30021;Отравители не достойны жалости.;x
EVTOPTC30021;[Root.Spouse.GetSheHeCap] больше такого не совершит!;x
EVTDESC30025;Я чувствую что [Root.Spouse.GetFirstName] слишком много времени уделяет [Root.Spouse.GetManWoman]ам и даже более того - предпочитает общество [Root.Spouse.GetManWoman] моему! Их отношения слишком близки, и я опасаюсь, что у них возникла незаконная и греховная связь!;x
EVTOPTA30025;Быть может, я заглядываю слишком далеко, но мне кажется, что [Root.Spouse.GetFirstName] любит меня!;x
EVTOPTB30025;Мне нужно поговорить с кем-нибудь, возможно кто-то это видел!;x
EVTTOOLTIP30026;[Root.GetTitledFirstName] найдёт с кем поговорить;x
EVTOPTC30025;Мне нужно противиться [Root.Spouse.GetFirstName];x
EVTTOOLTIP30027;[Root.GetTitledFirstName] переговорит с [Root.Spouse.GetFirstName];x
EVTDESC30026;При дворе ходят слухи о моей близости с фаворитами. И с каждым днём всё правдивее становится слух о моей греховной связи с [Root.GetManWoman]ами, а [Root.Spouse.GetFirstName] сплетничает чаще прочих! Нужно остановить эти слухи, пока они не дошли до ушей духовенства!;x
EVTOPTA30026;[Root.Spouse.GetFirstName], что Вы наделали?;x
EVTTOOLTIP30029;[Root.GetTitledFirstName] распускает сплетни о [Root.Spouse.GetFirstName];x
