#CODE;RUSSIAN;x
#MODIFIER_MALE_OPINION;Male Opinion;x
#MODIFIER_FEMALE_OPINION;Female Opinion;x
#MODULO_VARIABLE;Modulo §Y$VAR$§! by §Y$VALUE$§!;x
#DOES_NOT_HAVE_CLAIM_PRESSED;Does NOT have a Pressed Claim on $TITLE$;x
#HAS_CLAIM_PRESSED;Has a Pressed Claim on $TITLE$;x
#HAS_NOT_STRONG_CLAIM_PRESSED;Does NOT have a Strong Pressed Claim on $TITLE$;x
#HAS_STRONG_CLAIM_PRESSED;Has Strong Pressed Claim on $TITLE$;x
#HAS_NOT_WEAK_CLAIM_PRESSED;Does NOT have a Weak Pressed Claim on $TITLE$;x
#HAS_WEAK_CLAIM_PRESSED;Has Weak Pressed Claim on $TITLE$;x
EVTDESC6365;[From.GetTitledFirstNameWithNick] так[From.GetAyaOy] мил[From.GetAyaOy] и пушист[From.GetAyaYy]. Даже не могу представить, что буду делать, если потеряю [From.GetHersHis]. Я не уверен[Root.GetEndA], что смогу продолжать жить... Я долж[Root.GetNaEn] что-то сделать, как-то защитить мо[From.GetYuEgo] любим[From.GetUyuOgo] [From.GetAgedPersonACC].;x
EVTOPTA6365;[From.GetSheHeCap] долж[From.GetNaEn] выпить немного моей бессмертной крови для защиты.;x
EVTOPTB6365;Только я досто[Root.GetYnaIn] этой силы!;x
warrior_lodge_norse_real;Волки;x
warrior_lodge_norse_desc_real;Волки или Ульфхеднары, как они себя называют - это воины, которые сражаются за честь и признание на поле боя, являясь примером храбрости и взаимовыручки. Во имя Всеотца они облачаются в шкуры во время битвы и предпочитают копья в поединках.;x
warrior_lodge_norse_leader_desc;[GetSocietyLeaderDesc];x
warrior_lodge_tengri_real;Орлы;x
warrior_lodge_tengri_desc_real;Орлы - степные воины, несущие древнюю традицию охоты с птицами, наиболее престижные из которых - беркуты, отсюда и самоназвание "беркутчи". Они считают, что в жизни есть только три важных элемента: быстрый конь, верный пёс и орёл.;x
warrior_lodge_tengri_leader_desc;[GetSocietyLeaderDesc];x
warrior_lodge_baltic_real;Соратники Медейны;x
warrior_lodge_baltic_desc_real;Медейна, которой поклоняются как охотники, так и воины, является богиней-охотницей леса. Её последователи носят волчьи шкуры и считают зайцев святыми, поскольку, как известно, Медейна посылает животное, чтобы выманить недостойных из своих владений. У воинов Медейны есть одно простое призвание: защищать лес, свой дом и истинное наследие своих предков.;x
warrior_lodge_baltic_leader_desc;[GetSocietyLeaderDesc];x
warrior_lodge_finnish_real;Последователи Отсо;x
warrior_lodge_finnish_desc_real;Последователи Отсо не произносят имя священного животного, но черпают силу от поклонения медведю, называя его "царём леса". После охоты на одного из них они проводят сложный ритуал, в котором медведя убеждают, что его не убивают, а он умирает по своей вине, чтобы охотники могли надеть себя на его мех.;x
warrior_lodge_finnish_leader_desc;[GetSocietyLeaderDesc];x
warrior_lodge_slavic_real;Чемпионы Перуна;x
warrior_lodge_slavic_desc_real;Доблестные Чемпионы Перуна, славянского бога грома, стремятся отстаивать идеалы чести и защищать своих соратников. Известно, что их семьи вешают на свои дома защитные символы стрел, чтобы даровать своим героям удачу на поле битвы и защитить их от грозы.;x
warrior_lodge_slavic_leader_desc;[GetSocietyLeaderDesc];x
#warrior_lodge_west_african_real;Речные воины;x
#warrior_lodge_west_african_desc_real;Occasionally spotted leaving offerings in the rain, the River Warriors fight and train in the name of Dongo, the father of storms and god of thunder. When charging into battle, they wear blue and are known to carry small fetish symbols close to their heart.;x
warrior_lodge_west_african_leader_desc;[GetSocietyLeaderDesc];x
#warrior_lodge_zun_real;Воины огня;x
#warrior_lodge_zun_desc_real;The Zun always watching, the Fire Warriors vow to be a strong as their scorching god in the sky. Spending long hours training and practicing with each other, clad in the colors of flame, they are known for their cool determination on the battlefield.;x
warrior_lodge_zun_leader_desc;[GetSocietyLeaderDesc];x
#warrior_lodge_bon_real;The Inspired Warriors;x
#warrior_lodge_bon_desc_real;The Inspired Warriors are the boon of a society of warrior clans surrounding the many Bцn monasteries. Possessing a discipline as harsh as the environment of the mountainous plateau they inhabit, these fighters are from a superstitious community and will always make certain to perform the appropriate rites and sacrifices, before each battle.;x
warrior_lodge_bon_leader_desc;[GetSocietyLeaderDesc];x
warrior_lodge_hellenic_real;Чемпионы Олимпа;x
warrior_lodge_hellenic_desc_real;Олимпийские чемпионы усердно тренируются и поддерживают себя в превосходной физической форме не только ради войны, но и для участия в спортивных состязаниях, которые весьма престижны. Победителей соревнований любят все, как простой люд, так и представители знатной аристократии.;x
warrior_lodge_hellenic_leader_desc;[GetSocietyLeaderDesc];x
has_liege_vassal_or_neighbor_of_tengri_religion_tt;§YСюзерен§!, §Yвассал§! или §Yсоседний правитель§! исповедуют §YТенгрианство§!\n;x
has_liege_vassal_or_neighbor_of_baltic_religion_tt;§YСюзерен§!, §Yвассал§! или §Yсоседний правитель§! исповедуют §YБалтийское язычество§!\n;x
has_liege_vassal_or_neighbor_of_finnish_religion_tt;§YСюзерен§!, §Yвассал§! или §Yсоседний правитель§! исповедуют §YФинское язычество§!\n;x
has_liege_vassal_or_neighbor_of_slavic_religion_tt;§YСюзерен§!, §Yвассал§! или §Yсоседний правитель§! исповедуют §YСлавянское язычество§!\n;x
has_liege_vassal_or_neighbor_of_west_african_religion_tt;§YСюзерен§!, §Yвассал§! или §Yсоседний правитель§! исповедуют §YАфриканское язычество§!\n;x
has_liege_vassal_or_neighbor_of_zun_religion_tt;§YСюзерен§!, §Yвассал§! или §Yсоседний правитель§! исповедуют §YЗунское язычество§!\n;x
has_liege_vassal_or_neighbor_of_bon_religion_tt;§YСюзерен§!, §Yвассал§! или §Yсоседний правитель§! исповедуют §YБонское язычество§!\n;x
has_liege_vassal_or_neighbor_of_hellenic_religion_tt;§YСюзерен§!, §Yвассал§! или §Yсоседний правитель§! исповедуют §YЭллинское язычество§!\n;x
warrior_lodge_tengri_rank_1_female;Новобранец;x
warrior_lodge_tengri_rank_2_female;Воительница;x
warrior_lodge_tengri_rank_3_female;Ветеран;x
warrior_lodge_tengri_rank_4_female;Героиня;x
warrior_lodge_tengri_rank_1_male;Новобранец;x
warrior_lodge_tengri_rank_2_male;Воин;x
warrior_lodge_tengri_rank_3_male;Ветеран;x
warrior_lodge_tengri_rank_4_male;Герой;x
warrior_lodge_baltic_rank_1_female;Новобранец;x
warrior_lodge_baltic_rank_2_female;Воительница;x
warrior_lodge_baltic_rank_3_female;Ветеран;x
warrior_lodge_baltic_rank_4_female;Героиня;x
warrior_lodge_baltic_rank_1_male;Новобранец;x
warrior_lodge_baltic_rank_2_male;Воин;x
warrior_lodge_baltic_rank_3_male;Ветеран;x
warrior_lodge_baltic_rank_4_male;Герой;x
warrior_lodge_finnish_rank_1_female;Новобранец;x
warrior_lodge_finnish_rank_2_female;Воительница;x
warrior_lodge_finnish_rank_3_female;Ветеран;x
warrior_lodge_finnish_rank_4_female;Героиня;x
warrior_lodge_finnish_rank_1_male;Новобранец;x
warrior_lodge_finnish_rank_2_male;Воин;x
warrior_lodge_finnish_rank_3_male;Ветеран;x
warrior_lodge_finnish_rank_4_male;Герой;x
warrior_lodge_slavic_rank_1_female;Новобранец;x
warrior_lodge_slavic_rank_2_female;Воительница;x
warrior_lodge_slavic_rank_3_female;Ветеран;x
warrior_lodge_slavic_rank_4_female;Героиня;x
warrior_lodge_slavic_rank_1_male;Новобранец;x
warrior_lodge_slavic_rank_2_male;Воин;x
warrior_lodge_slavic_rank_3_male;Ветеран;x
warrior_lodge_slavic_rank_4_male;Герой;x
warrior_lodge_west_african_rank_1_female;Новобранец;x
warrior_lodge_west_african_rank_2_female;Воительница;x
warrior_lodge_west_african_rank_3_female;Ветеран;x
warrior_lodge_west_african_rank_4_female;Героиня;x
warrior_lodge_west_african_rank_1_male;Новобранец;x
warrior_lodge_west_african_rank_2_male;Воин;x
warrior_lodge_west_african_rank_3_male;Ветеран;x
warrior_lodge_west_african_rank_4_male;Герой;x
warrior_lodge_zun_rank_1_female;Новобранец;x
warrior_lodge_zun_rank_2_female;Воительница;x
warrior_lodge_zun_rank_3_female;Ветеран;x
warrior_lodge_zun_rank_4_female;Героиня;x
warrior_lodge_zun_rank_1_male;Новобранец;x
warrior_lodge_zun_rank_2_male;Воин;x
warrior_lodge_zun_rank_3_male;Ветеран;x
warrior_lodge_zun_rank_4_male;Герой;x
warrior_lodge_bon_rank_1_female;Новобранец;x
warrior_lodge_bon_rank_2_female;Воительница;x
warrior_lodge_bon_rank_3_female;Ветеран;x
warrior_lodge_bon_rank_4_female;Героиня;x
warrior_lodge_bon_rank_1_male;Новобранец;x
warrior_lodge_bon_rank_2_male;Воин;x
warrior_lodge_bon_rank_3_male;Ветеран;x
warrior_lodge_bon_rank_4_male;Герой;x
warrior_lodge_hellenic_rank_1_female;Новобранец;x
warrior_lodge_hellenic_rank_2_female;Воительница;x
warrior_lodge_hellenic_rank_3_female;Ветеран;x
warrior_lodge_hellenic_rank_4_female;Героиня;x
warrior_lodge_hellenic_rank_1_male;Новобранец;x
warrior_lodge_hellenic_rank_2_male;Воин;x
warrior_lodge_hellenic_rank_3_male;Ветеран;x
warrior_lodge_hellenic_rank_4_male;Герой;x
EVTDESC_HFP_10103_A;Я крепко держа[Root.GetLasLsya] за св[Root.GetMyDuelWeaponNoHandsNoGunACC], готовившись к новой атаке. Следующие мгновения прошли, как в тумане, повсюду кровь. Вдруг кто-то крикнул: "[Root.GetTitledFirstName] только что [other_combatant.GetWeaponInjuringBlow]!";x
EVTDESC_HFP_10103_B;[other_combatant.GetTitledFirstName] [other_combatant.GetClumsilyElegantly] размахивал[other_combatant.GetEndA] св[other_combatant.GetMyDuelWeaponNoPistolINS]. Казалось, бой длился уже целую вечность, и мои мышцы начали болеть. Собрав остатки сил, я [Root.GetKillingBlow].;x
EVTDESC_HFP_10103_C;[other_combatant.GetTitledFirstName] выглядит уставш[other_combatant.GetEyIm], [other_combatant.GetHersHis] движения замедлились. Под восторженные крики толпы, я [Root.GetKillingBlow].;x
EVTOPTA_HFP_10103_default;Я... да, так и было задумано!;x
EVTOPTA_HFP_10103_duelist;Ещё одна победа в бою.;x
EVTOPTA_HFP_10103_sad;Мне жаль, что это так закончилось.;x
EVTOPTA_HFP_10103_mean;Твоя смерть была единственным логичным результатом, [other_combatant.GetSisterBrother].;x
EVTDESC_HFP_10104_A;Я уже начал[Root.GetEndA] думать, что удача на моей стороне, как вдруг [other_combatant.GetTitledFirstName] броси[other_combatant.GetLasLsya] на меня с удвоенной силой. Я очну[Root.GetLasLsya] уже тогда, когда услышал[Root.GetEndA] чьи-то крики, описывающие ситуацию - мое[other_combatant.GetYMu] противни[other_combatant.GetTseKu] удалось [Root.GetWeaponInjuringBlowOnMeAfterEffect].;x
EVTDESC_HFP_10104_B;Битва была долгой, и я с трудом сохранял[Root.GetEndA] способность держать св[Root.GetMyDuelWeaponNoHandsNoGunACC]. Мне казалось, что [other_combatant.GetTitledFirstName] устал[other_combatant.GetEndA] не меньше, но в последнуюю минуту [other_combatant.GetSheHe] [Root.GetKillingBlowOnMe].;x
EVTDESC_HFP_10104_C;Каждый новый удар давался мне всё труднее, и я изо всех сил пыта[Root.GetLasLsya] сосредоточиться, игнорируя крики толпы. Вскоре, у меня потемнело в глазах, и [other_combatant.GetTitledFirstName] [other_combatant.GetKillingBlowOnMe].;x
EVTOPTA_HFP_10104;Это... конец...;x
String_clumsily;неуклюже;x
String_elegantly;изящно;x
String_expertly;со знанием дела;x
String_slowly;медленно;x
String_put_the_spear_through_their_head;вонзил[Root.GetEndA] копьё прямо в [This.GetHersHis] голову;x
String_put_their_spear_through_my_head;вонзил[other_combatant.GetEndA] св[other_combatant.GetMyDuelWeaponACC] прямо мне в голову;x
#String_slam_their_head;ударить моим [Root.GetDuelWeapon] сбоку в голову [other_combatant.GetHerHis];x
#String_slam_their_limb;ударить моим [Root.GetDuelWeapon] в бок [other_combatant.GetHerHis] [other_combatant.GetBodyPartInjured];x
#String_slam_their_body;slam my [Root.GetDuelWeapon] down, hard, across [other_combatant.GetHerHis] [other_combatant.GetBodyPartInjured];x
#String_slam_my_head;slam [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] into the side of my head;x
#String_slam_my_body;slam [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] into the side of my [Root.GetBodyPartInjured];x
#String_slam_my_limb;slam [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] down, hard, across my [Root.GetBodyPartInjured];x
#String_slam_into_their_face;slam my [Root.GetDuelWeapon] into [other_combatant.GetHerHis] [other_combatant.GetBodyPartInjured], audibly breaking [other_combatant.GetHerHis] nose;x
#String_slam_into_my_face;slam [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] into my [Root.GetBodyPartInjured], audibly breaking my nose;x
String_bury_weapon_in_their_chest;вонзил[This.GetEndA] св[This.GetMyDuelWeaponACC] [other_combatant.GetHerHim] в грудь! [other_combatant.GetSheHeCap] издал[other_combatant.GetEndA] протяжный вой и замер[other_combatant.GetNoneE] на месте. Я не ожидал[This.GetEndA] такого исхода;x
String_push_my_weapon_into_their_chest;метнул[This.GetEndA] св[This.GetMyDuelWeaponACC] [other_combatant.GetHerHim] в живот. [other_combatant.GetSheHeCap] упал[other_combatant.GetEndA], а [other_combatant.GetHersHis] кишки вывалились на землю;x
String_plunge_weapon_through_their_chest;вонзил[This.GetEndA] св[This.GetMyDuelWeaponACC] [other_combatant.GetHerHim] в грудь. Этот колящий удар оказался неожиданным для н[other_combatant.GetHersHis], кровь полилась ручьём из [other_combatant.GetHersHis] горла;x
String_strike_at_their_neck;Нанес[This.GetNoneE] точный удар [other_combatant.GetHerHim] по шее. [other_combatant.GetSheHeCap] уронил[other_combatant.GetEndA] своё оружие и схвати[other_combatant.GetLasLsya] за горло, но слишком поздно - рана оказалась смертельной;x
String_bury_weapon_in_my_chest;вонзил[other_combatant.GetEndA] св[other_combatant.GetMyDuelWeaponACC] мне в грудь. Я завыл[Root.GetEndA] от ужасной боли. [other_combatant.GetSheHeCap] устави[other_combatant.GetLasLsya] на меня в недоумении от своего успеха;x
String_push_their_weapon_into_my_chest;метнул[other_combatant.GetEndA] св[other_combatant.GetMyDuelWeaponACC] мне в живот. Я рухнул[This.GetEndA] на землю, пытаясь скорчиться от боли, но мои кровавые внутренности вывалились наружу. Это конец;x
String_plunge_weapon_through_my_chest;вонзил[other_combatant.GetEndA] cв[other_combatant.GetMyDuelWeaponACC] мне в грудь. Я замер[This.GetEndA] не в силах вздохнуть и почувствовал вкус крови, которая ручьём хлынула у меня изо рта;x
String_strike_at_my_neck;нанес[other_combatant.GetNoneE] удар, но я не понял[This.GetEndA] куда именно, пока не заметил[This.GetEndA], как моя кровь забрызгала всё вокруг. Я схвати[This.GetLasLsya] за своё горло, но было уже поздно;x
EVTDESC_HFP_10107;Я держал[Root.GetEndA] св[Root.GetMyDuelWeaponACC] на готове, пока [other_combatant.GetTitledFirstName] смотрел[other_combatant.GetEndA] мне прямо в глаза. Толпа начала шептаться, когда [other_combatant.GetSheHe] на мгновение задрожал[other_combatant.GetEndA] и побледнел[other_combatant.GetEndA], я подумал[Root.GetEndA], что [other_combatant.GetSheHe] вот-вот упадёт в обморок. Однако, к моему удивлению, [other_combatant.GetSheHe] просто разверну[other_combatant.GetLasLsya] и побежал[other_combatant.GetEndA] прочь.;x
EVTOPTA_HFP_10107;Ну, это было легко.;x
EVTDESC_HFP_10108;Я не знаю, что со мной произошло. Когда начался поединок, у меня вдруг подкосились ноги, я задрожал[Root.GetEndA], а потом... Я просто сбежал[Root.GetEndA]! Какой позор! И зачем я только согласи[Root.GetLasLsya] на это?;x
EVTOPTA_HFP_10108;Я долж[Root.GetNaEn] был[Root.GetEndA] остаться и продолжить сражение!;x
EVTOPTA_HFP_10108_craven;Я лишь хотел[Root.GetEndA] доказать, что не боюсь.;x
EVTOPTA_HFP_10108_shy;Они все так пялились на меня...;x
EVTOPTA_HFP_10108_wroth;Проклятье! Да что со мной!;x
EVTDESC_HFP_10109;Как только я [other_combatant.GetWeaponInjuringBlow], [other_combatant.GetTitledFirstName] смог[other_combatant.GetNoneE] [Root.GetWeaponInjuringBlowOnMeAfterEffect]. Но теперь толпа скандирует моё имя!;x
EVTOPTA_HFP_10109;Всё это стоило того.;x
EVTDESC_HFP_10110;Как только я [other_combatant.GetWeaponInjuringBlow], [other_combatant.GetTitledFirstName] смог[other_combatant.GetNoneE] [Root.GetWeaponInjuringBlowOnMeAfterEffect]. Я с трудом могу разобрать крики толпы: они славят моего противника.;x
EVTOPTA_HFP_10110;Где я допустил[Root.GetEndA] ошибку?;x
EVTDESC_HFP_10111_intrigue;[other_combatant.GetTitledFirstName] уже успел[other_combatant.GetEndA] [Root.GetWeaponInjuringBlowOnMeAfterEffect], как вдруг что-то искривлённое промелькнуло передо мной. Я едва успел[Root.GetEndA] заметить блеск чего-то металлического, прежде чем [other_combatant.GetSheHe] перерезал[other_combatant.GetEndA] мне горло.;x
EVTDESC_HFP_10111_default;[other_combatant.GetTitledFirstName] уже успел[other_combatant.GetEndA] [Root.GetWeaponInjuringBlowOnMeAfterEffect], прежде чем сердито зарычал[other_combatant.GetEndA]. Я стал[Root.GetEndA] молить о пощаде, но [other_combatant.GetSheHe] не подда[other_combatant.GetLasLsya] голосу разума. Последнее, что я услышал[Root.GetEndA] - вздох толпы и глухой удар моей головы о землю.;x
EVTOPTA_HFP_10111;...;x
EVTDESC_HFP_10112_mock_duel;Тот поединок был тренировочным, но всякий раз, когда кто-то упоминает, как [other_combatant.GetTitledFirstName] победил[other_combatant.GetEndA] меня, я с трудом сдерживаю свой гнев. Но, почему это меня вообще волнует? Я - [Root.GetTitle]. Разве я не долж[Root.GetNaEn] быть выше этого? Могу ли я ненавидеть [other_combatant.GetHersHis] за это?;x
EVTDESC_HFP_10115_default;Недавно [other_combatant.GetTitledFirstName] заговорил[other_combatant.GetEndA] со мной [other_combatant.GetRootMatchingPersonalityStreak], и наша беседа продлилась несколько часов. Мы смеялись и шутили, но когда [other_combatant.GetSheHe] сделал[other_combatant.GetEndA] мне комплимент по поводу моих военных навыков, я почувствовал[Root.GetEndA] неловкость из-за недавнего поединка. [other_combatant.GetSheHeCap] победил[other_combatant.GetEndA] меня в тот раз, и мы об[other_combatant.GetRootEndEA] это знаем.;x
EVTDESC_HFP_10115_mock_duel;Сегодня [other_combatant.GetTitledFirstName] и я встретились на тренировочной площадке. Со времени нашего недавнего поединка уже прошло некоторое время. В тот раз [other_combatant.GetSheHe] превзош[other_combatant.GetLaYol] меня, и я надея[Root.GetLasLsya] получить от н[other_combatant.GetHersHis] пару дельных советов. [other_combatant.GetSheHeCap] поначалу удиви[other_combatant.GetLasLsya], но в итоге согласи[other_combatant.GetLasLsya] потренироваться со мной. Долж[Root.GetNaEn] признать, [other_combatant.GetSheHe] - хороший учитель.;x
EVTDESC_HFP_10116_default;Недавно [From.GetTitledFirstName] заговорил[From.GetEndA] со мной [From.GetRootMatchingPersonalityStreak], и наша беседа продлилась несколько часов. Мы смеялись и шутили, но когда я сделал[Root.GetEndA] [From.GetHerHim] комплимент по поводу [From.GetHersHis] военных навыков, мы об[From.GetRootEndEA] почувствовали неловкость, ведь я победил[Root.GetEndA] [From.GetHersHis] в недавнем поединке. Однако, [From.GetSheHe] наш[From.GetLaYol] в себе силы переступить через свою гордость и честно признал[From.GetEndA], что в этом деле [From.GetHerHim] до меня далеко.;x
EVTDESC_HFP_10116_mock_duel;Сегодня [From.GetTitledFirstName] предложил[From.GetEndA] провести небольшой тренировочный поединок. В прошлый раз я победил[Root.GetEndA] [From.GetHersHis], но [From.GetSheHe] наш[From.GetLaYol] в себе силы переступить через свою гордость и взять у меня пару уроков. [From.GetSheHeCap] сказал[From.GetEndA], что я - хороший учитель и предложил[From.GetEndA] чаще тренироваться вместе, если я не против.;x
EVTOPTA_HFP_10116_mock_duel;Конечно, я только за!;x
String_they_are_married;[This.GetSheHeCap] [This.GetMarried].;x
String_we_are_married;Мы женаты. Если между нами может быть что-то особенное, разве оно не должно было уже проявиться?;x
String_they_prefer_being_alone;[This.GetSheHeCap] не [This.GetMarried] и од[This.GetNaIn], вдруг это [This.GetHersHis] личный выбор?;x
String_they_are_older;А вдруг я слишком молод[Root.GetEndA] для н[This.GetHersHis]? Воспримет ли [This.GetSheHe] мои чувства всерьёз?;x
String_they_are_younger;Наверное, я просто наивн[Root.GetAyaYy] стар[Root.GetAyaYy] дура[Root.GetEndK], ищущ[Root.GetAyaIy] внимания молод[This.GetOyOgo] [This.GetManWoman]ы.;x
String_they_already_have_lovers;У н[This.GetHersHis] уже есть любовни[Root.GetTsaK].;x
String_they_are_higher_tier;Я - [Root.GetTitle], а [This.GetSheHe] - [This.GetTitle]. На что я надеюсь?;x
String_they_are_my_former_lover;Мы уже были вместе и расстались. С чего бы [This.GetHerHim] снова увлекаться мной?;x
String_we_have_nothing_in_common;У нас нет ничего общего.;x
String_we_are_friends;Что если это разрушит нашу дружбу?;x
String_they_are_married_to_someone_else;[This.GetSheHe] [This.GetMarried];x
String_we_are_married_for_practical_reason;мы женаты, и было бы глупо считать это чем-то большим чем брак по расчёту;x
String_Im_used_to_being_alone;я привык[Root.GetNoneE] быть од[Root.GetNaIn];x
String_they_might_find_me_young;я слишком молод[Root.GetEndA] для н[This.GetHersHis];x
String_they_might_find_me_old;я слишком стар[Root.GetEndA] для н[This.GetHersHis];x
String_they_are_popular;у н[This.GetHersHis] уже есть любовни[Root.GetTsaK].;x
String_a_lowly_offer;я - [Root.GetTitle], а [This.GetSheHe] - [This.GetTitle];x
String_we_parted_ways_once;мы уже были вместе и расстались;x
String_we_have_little_in_common;у нас нет ничего общего;x
String_could_risk_friendship;это может навредить нашей дружбе;x
EVTDESC_HFP_10118_new_crush_A;[other_combatant.GetFirstName] никак не выходит у меня из головы. После нашего с н[other_combatant.GetEyuIm] поединка, я постоянно думаю о н[other_combatant.GetEyYom]. [other_combatant.GetSheHeCap] в моих мечтах, моих снах. Но могу ли я сказать [other_combatant.GetHerHim] об этом? [other_combatant.GetRootRomanticWorry];x
EVTDESC_HFP_10118_new_crush_B;Я опять просну[Root.GetLasLsya] среди ночи. Казалось, сердце выскочит из груди. Вытирая пот со лба, я проигрывал[Root.GetEndA] в голове сюжет сна о минувшем поединке. [other_combatant.GetFirstName] стоял[other_combatant.GetEndA] передо мной, как наяву. Но в этот раз вместо решающего удара [other_combatant.GetSheHe] обнял[other_combatant.GetEndA] меня, и мы слились в страстном поцелуе. Когда же закончатся эти странные сны?;x
EVTDESC_HFP_10118_new_crush_C;Сегодня во время тренировок я заметил[Root.GetEndA] одн[other_combatant.GetUOgo] [other_combatant.GetAgedPersonACC], и мне показалось, что это [other_combatant.GetFirstName]. Хлопнув [other_combatant.GetHersHis] по плечу и поздоровавшись, я понял[Root.GetEndA], что ошиб[Root.GetLasSya]. Неудобно получилось... И почему я не могу перестать думать о н[other_combatant.GetEyYom] в таком ключе? [other_combatant.GetRootRomanticWorry];x
EVTDESC_HFP_10118_crushing_already;С тех пор как [other_combatant.GetFirstName] победил[other_combatant.GetEndA] меня в поединке, мои чувства к н[other_combatant.GetHerHim] стали ещё сильнее. Я не могу перестать мечтать о н[other_combatant.GetEyYom], но разве это уместно? [other_combatant.GetRootRomanticWorry];x
EVTDESC_HFP_10118_crush_past;С тех пор как [other_combatant.GetFirstName] сразил[other_combatant.GetEndA] меня в поединке, я плохо сплю, мои прежние чувства вспыхнули с новой силой, заполнив все мои мысли. Сегодня советники спросили меня что-то о государственных делах, но вместо ответа я выпалил[Root.GetEndA]: "[other_combatant.GetRootRomanticWorry]". Какой позор...;x
EVTOPTA_HFP_10118;Я долж[Root.GetNaEn] признаться [other_combatant.GetHerHim].;x
EVTOPTA_HFP_10118_TT;§Y[other_combatant.GetTitledFirstName]§! получит от Вас письмо с признанием в любви.\n;x
EVTOPTB_HFP_10118;Я позабочусь о том, чтобы [other_combatant.GetSheHe] никогда об этом не узнал[other_combatant.GetEndA]!;x
EVTDESC_HFP_10119_finally_lovers;Сегодня я получил[Root.GetEndA] письмо и чуть не прослези[Root.GetLasLsya]. В нём [From.GetTitledFirstName] открыто признаётся мне в любви. [From.GetHersHisCap] слова полны тревоги и сомнений. Неужели [From.GetSheHe] до сих пор не понял[From.GetEndA], что я уже давно люблю [From.GetHersHis]?;x
EVTDESC_HFP_10119_A;[From.GetTitledFirstName] послал[From.GetEndA] мне письмо, восхваляющее мою внешность и военные таланты.\n"О, любовное письмо?" — удивлённо спросил[Root.GetEndA] я слу[Root.GetServantSuffixACC]. [Root.GetSheHeCap] кивнул[Root.GetEndA].\n"Ну... — продолжил[Root.GetEndA] я. — Понятно, что [From.GetRomanticObstacle], но...", — [Root.GetBoyGirl] смущённо отвел[Root.GetEndA] взгляд, переминаясь с ноги на ногу в ожидании, что [Root.GetHersHis] попросят уйти, но я увлечённо продолжал[Root.GetEndA] читать.;x
EVTDESC_HFP_10119_B;Текст начинался с обычных фраз, но по мере того, как я продолжал[Root.GetEndA] читать, мне было всё труднее побороть своё смущение. Неужели [From.GetTitledFirstName] правда написал[From.GetEndA] это? Любовное письмо? Ведь [From.GetRomanticObstacle]. Но почему меня это так трогает?;x
EVTDESC_HFP_10119_C;— Мне велели передать его лично в руки, [Root.PrimaryTitle.GetFOA], — сказал[Root.GetEndA] слу[Root.GetServantSuffixACC], передавая мне письмо. Я узнал[Root.GetEndA] печать, это [From.GetTitledFirstName].\n— Оно выглядит, как любовное, м[Root.GetOyaOy] [Root.GetLordLady], — продолжил[Root.GetEndA] [Root.GetSheHe].\nНачав читать, я никак не мог[Root.GetNoneE] остановиться, перебирая некоторые фразы снова и снова.;x
EVTOPTA_HFP_10119;Приведите мне писца. Я долж[Root.GetNaEn] отправить ответ.;x
EVTOPTB_HFP_10119;Пожалуй, лучше проигнорировать это письмо.;x
EVTOPTA_HFP_10119_TT;§Y[From.GetTitledFirstName]§! получит модификатор §YМногообещающий роман§! по отношению к Вам.\n;x #§Y[Root.GetTitledFirstName]§!.\n;x
EVTDESC_HFP_10120_finally_lovers;Слуга вручил мне письмо, и я тяжело вздохнул[Root.GetEndA]. Я ждал[Root.GetEndA] ответа целую вечность, а каждое письмо, которое [From.GetTitledFirstName] мне посылает, обычно выглядит, как насмешка. "Что это за печать?" — пробормотал[Root.GetEndA]  я, внезапно заинтересовавшись. "[From.GetSheHeCap] хочет со мной встретиться!" — рассмеявшись воскликнул[Root.GetEndA] я, слуга улыбнулся.;x
EVTDESC_HFP_10120_A;В ожидании нового письма, я пыта[Root.GetLasLsya] занять себя... У меня мелькнула мысль поухаживать за иностранн[From.GetOyYm] гост[From.GetSoftEyOm], но я быстро понял[Root.GetEndA], что это лишь потому, что [From.GetHersHis] причёска точно такая же как у... Это так глупо, но как только мне сообщили, что [From.GetTitledFirstName], наконец, прислал[From.GetEndA] мне свой ответ, моё сердце чуть не выпрыгнуло из груди, я вчитыва[Root.GetLasLsya] в каждое [From.GetHersHis] слово.;x
EVTOPTA_HFP_10120_1;"О, [Root.GetFirstName], я думал[From.GetEndA], Вы никогда не спросите.";x
EVTOPTA_HFP_10120_honest;Искренность творит чудеса!;x
EVTOPTA_HFP_10120_lustful;С нетерпением жду следующего сна о н[From.GetEyYom]!;x
EVTOPTA_HFP_10120_shy;Прекрасн[From.GetAyaYy] [From.GetAgedPerson] побуждает меня раскрыть свои чувства!;x
EVTOPTA_HFP_10120_kind;Никогда не встречал[Root.GetEndA] тако[From.GetYGo] доброго [From.GetAgedPersonGEN], как [From.GetSheHe].;x
EVTOPTA_HFP_10120_envious;[From.GetSheHeCap] ещё удивляется, почему я ревную.;x
